Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Views,Likes,Stream,Comments
5,0.101847563,1,-13.017,0.0405,0.025412184,,0.001601613,0.153,114.598,118067,863587,23400,5620855,848
7,0.002628072,10,-18.071,,0.714516984,,0.000979147,,124.021,150362,58346,,1955037,44
8,0.093576664,8,-4.802,0.0294,0.043614208,0,0.000281011,0.739,99.99,192213,135989569,1093710,309624980,20395
3,0.281011375,8,-8.138,0.0488,0.000185193,,0.051478848,0.675,105.272,220640,44091348,319340,96902092,8762
6,0.669921875,6,-4.837,0.124,7.84E-05,0,0.002985984,0.534,111.345,,39678886,188713,,12197
9,0.523606616,1,-5.73,,8.35E-05,0.000807,0.002863288,0.392,108.974,248933,207444780,1148761,36562887,77129
9,0.074618461,6,-5.584,0.157,0.000410172,0,0.000117649,0.728,140.006,247000,5115,69,5232479,7
3,0.377933067,1,,0.105,5.06E-10,0.000682,0.000887504,0.835,,,114663,605,1113894,
7,,8,-4.8,0.0385,0.000545339,,0.008242408,0.708,99.919,194833,135989569,1093710,,20395
7,0.247673152,5,-5.104,0.0861,0.004492125,0,0.003652264,0.374,141.052,172699,9634537,165045,14689646,2603
2,0.758550528,1,-4.556,0.0564,1.66E-14,0.000173,0.001191016,,116.761,301920,1609991619,11890310,1520672936,486951
2,0.559476224,4,-5.846,0.0388,4.10E-12,0.00161,0.000768575,,,218920,,3284889,,
0,0.263374721,1,-10.283,0.0552,0.007880599,0.0329,0.00062065,0.382,203.006,281160,233658023,1621101,520267818,81285
1,0.426957777,1,-8.937,,0.076765625,0.000142,0.016974593,0.42,115.102,,,2503240,,92077
1,,,-13.044,0.0317,0.413493625,,0.001295029,0.0668,105.218,,41707033,766088,310202569,22952
6,0.061629875,6,-13.58,0.0281,0.078402752,0.653,0.005177717,0.876,,151893,5525,140,148020199,5
1,0.809557568,10,-4.538,0.0339,6.54E-15,1.60E-06,0.029791,0.591,131.761,166640,117930221,513043,220171239,20140
6,0.282300416,7,-6.41,0.0381,5.27E-09,0,0.00025124,0.485,123.207,257053,,1714761,,57550
1,,1,-12.197,0.034,0.000498677,0.000266,0.000683798,0.359,113.176,233173,,402656,153254208,16543
1,0.415160936,,-10.628,0.0467,2.80E-06,0,0.000288805,0.229,111.886,170000,429125,5315,,167
8,0.034965783,10,-7.241,0.0557,,0,0.000553388,0.595,,189486,901829354,9050321,1651772677,265339
7,0.432081216,4,-4.828,,2.52E-06,0,0.050653,0.523,110.028,231387,814693726,5409564,1302191678,
7,0.362467097,1,-5.522,0.0303,8.62E-06,0,0.000205379,0.879,120.032,189960,486018762,2240073,1151909237,
7,0.489303872,1,-7.055,0.0334,0.000206425,0,0.000642736,0.884,,235493,3817733132,15340646,1502780803,415496
6,0.308915776,10,,,5.36E-05,0,0.003652264,0.721,99.048,227395,146805833,1486916,562537258,35659
0,0.408518488,4,-6.46,0.0898,6.33E-12,0,0.208527857,0.328,189.868,231013,850256052,5943212,1034482506,181460
7,0.435519512,10,-4.477,0.0471,1.37E-06,0,0.029218112,0.62,128.047,201160,26,0,1004576500,0
6,,5,-4.612,0.0378,0.000144703,0,0.000804357,0.809,95.051,206200,272204297,,758864691,41086
5,0.291434247,0,-5.569,0.0281,0.011852352,0,0.000982108,0.465,102,259453,4622809,54523,1119814516,
7,0.551368,5,-3.453,,8.75E-05,0,0.000605496,0.613,92.998,219467,,4363461,633577750,131044
7,0.252435968,2,-6.83,,0.124251499,,0.000377933,0.742,122.936,235133,,5306946,553022006,132507
9,0.387420489,6,-3.634,0.0374,0.064481201,1.20E-06,0.008741816,0.903,123.046,250640,1121560149,3402544,393872876,69132
7,0.294079625,,,0.124,0.018609625,0,0.000136591,0.697,95.239,219357,,2613144,634532172,53275
7,0.356400829,8,-6.889,0.045,0.036926037,0,0.024137569,0.556,125.997,234829,,1234103,344355889,24968
7,,4,-8.085,,0.008869743,0,0.012167,0.682,128.01,198332,624500818,2501143,323487441,
6,0.143877824,3,-5.552,0.146,0.073034632,4.63E-06,,,125.783,164093,13906638,177322,29686809,
9,0.320013504,1,-4.915,0.0456,0.047437928,0,0.000400316,0.88,115.052,264267,278392232,762476,198753120,12214
9,0.357911,8,-3.823,0.0409,,0,0.022665187,0.661,,234787,28174439,405260,65328111,
5,0.137388096,0,-4.418,0.0296,0.059776471,0,0.017373979,0.759,94.931,191880,21638758,170449,,3562
0,0.011089567,4,-11.274,0.0338,0.681472,5.92E-06,0.040353607,0.355,92.896,207200,14917035,,804313933,1809
5,0.100544625,7,-8.308,0.0428,0.647214625,0,0.000686129,0.699,151.251,119787,41329267,,474743070,2922
2,0.164566592,1,,0.037,0.151419437,1.48E-06,0.001860867,0.477,115.144,237333,214770112,2476009,356178499,45630
6,0.260917119,2,-5.529,0.0313,0.426957777,0,0.000676836,0.737,,,,40336,171153752,
4,0.058863869,10,-7.109,0.0517,0.483736625,0,3.07E-05,0.396,122.331,171093,20583911,87406,251646518,2414
4,0.050653,7,-9.207,,0.601211584,1.87E-05,0.001404928,0.349,127.631,225907,147361187,751772,282927803,23538
6,,6,,0.0254,0.059319,1.03E-06,,0.493,123.125,,119290616,,,14094
4,0.393832837,8,-4.808,0.0335,,0,0.001295029,0.796,122.58,244587,160018074,716100,281761935,43729
3,0.149721291,7,-5.114,0.0478,,0,,0.576,129.908,,14384774,,34429693,1121
0,0.001030301,7,-14.657,,0.814780504,,0.004019679,,83.13,264827,21431823,37733,168562775,1022
8,0.387420489,6,-3.549,0.0691,0.000119095,0.000272,0.001,0.58,167.968,,39342858,385150,80157400,
7,,9,-4.43,0.402,0.089314623,0,,0.495,79.968,,121536986,,284186392,11528
8,,10,-3.441,0.0694,0.002406104,0,0.003176523,0.477,92.03,,8407136,149999,29744228,
7,,,-2.649,0.0422,0.000125752,3.06E-05,,0.692,,200507,5741369,70375,4019994,2469
5,,,-4.215,,0.019465109,4.16E-06,0.001331,0.762,,217093,,3386777,434414483,122023
5,,8,-4.509,0.0471,0.003176523,0,0.002803221,,169.943,240093,610195947,1883692,250120022,39954
8,0.529475129,5,-6.152,0.0839,3.19E-05,0,0.009800344,0.471,90.006,206920,371764428,2450482,428746279,115462
8,0.328509,1,-4.151,,0.000198155,,0.001092727,0.64,125.086,223147,236116064,,266695813,
8,0.277167808,,-5.216,0.0928,0.001815848,3.49E-05,0.002248091,0.429,107.932,172481,4445247,66772,,7880
8,0.317214568,1,-4.099,0.126,0.000693154,,0.000893056,0.587,125.026,395667,,13098,42133354,62
7,0.418508992,9,-4.424,0.0331,0.170031464,0,0.781229961,0.607,105.989,,60421202,268255,64919190,5296
8,,7,-4.386,0.0412,0.098611128,0,0.580093704,0.605,122.074,161803,29463934,111643,,2489
5,0.876467493,7,,,0.007645373,0.000481,0.057512456,,160.005,204938,148464753,637843,96017573,11524
7,0.353393243,7,-4.289,0.0328,,0,0.098611128,0.657,,164029,29010276,,26230351,775
2,0.362467097,0,-4.313,0.0368,0.201230056,0,0.288804781,0.285,110.414,187381,260769230,1321681,,23749
9,0.374805361,1,-4.274,0.0558,0.003581577,0,0.163667323,0.651,129.092,168689,266252667,1131121,183012606,15967
6,0.719323136,7,-3.808,0.0716,,0,,0.782,163.94,157547,18093137,67550,15878112,1791
8,0.303464448,5,-4.847,0.0375,0.314432,,0.622835864,0.699,,175467,78113244,375669,,10394
2,0.817400375,8,-3.627,0.0709,0.001259712,0,0.746142643,0.769,158.927,194850,8907799,71198,,2187
8,0.525557943,4,-2.681,0.1,0.055306341,0,0.932574833,0.766,115.01,164949,125158500,730405,150343636,12450
8,0.209584584,7,-8.698,0.139,0.022665187,0.000381,0.001295029,0.637,99.238,160897,31320771,161112,174277731,1218
8,0.310288733,10,-9.969,0.0713,0.088716536,0.0313,,0.611,101.467,170496,109912721,536837,,3147
9,0.159220088,10,-8.152,0.122,0.047045881,3.73E-06,0.002299968,0.789,101.896,196437,,254629,62200754,1880
4,0.136590875,7,-9.843,,0.156590819,0.0839,0.000376367,0.853,152.787,,34364374,,69153113,1003
9,0.447697125,8,-3.604,0.11,0.080621568,0,0.057512456,0.724,104.998,235328,8216539,50640,164366929,271
7,0.451217663,5,-4.181,0.201,,0,0.002048383,0.725,87.502,134624,2698677,42719,,244
7,0.252435968,7,-5.105,0.154,,1.34E-06,0.000416833,0.838,,182635,,32506,5093549,599
7,0.132651,7,-9.766,0.0978,0.135796744,0,0.003796416,0.81,100.19,167893,510544,8558,7683887,78
6,0.144703125,10,-6.566,0.0623,0.094196375,0,0.001685159,,76.398,155819,386356,,5992402,14
9,0.410172407,10,-4.643,0.0386,0.043243551,0,0.001331,0.837,105,245376,19101884,98012,69408990,697
1,,10,-5.541,0.0367,2.15E-13,0.000308,0.00052166,0.364,158.066,250547,,1275241,750136852,42571
1,0.881974079,9,-4.04,0.0431,,0,,0.365,172.984,269373,526702459,2489533,589718293,87678
1,0.776151559,4,-4.025,0.0408,6.13E-15,2.07E-05,0.017984728,0.537,135.997,235293,162864195,709833,429307999,31559
0,0.830584,1,-5.119,0.0696,4.55E-10,9.42E-05,0.006644672,0.369,130.198,255627,234583947,1142774,499422347,32242
0,,9,-4.212,0.0567,2.38E-13,0.000177,0.000190109,,77.106,260027,,428551,287972116,19077
3,0.220348864,5,-5.703,0.0495,,0.000579,0.108531333,0.637,167.719,263440,100980453,455056,293045629,12136
0,0.748613312,4,-3.793,0.0879,2.74E-15,1.40E-05,0.013997521,0.266,144.581,265560,68378626,296365,173873903,11011
1,0.865523177,,-4.276,0.0752,6.13E-15,2.56E-05,0.003307949,0.555,174.217,,,163230,175431641,6774
0,0.647214625,,-5.131,0.0516,4.74E-14,0.000532,0.024137569,0.194,137.107,255960,116365141,813270,192681635,
5,0.040707584,,-11.342,0.0349,0.751089429,0.0112,,0.547,144.171,250907,11869752,289173,,12092
1,0.629422793,4,-3.063,,,0,0.006229504,0.856,111.647,161920,164340753,1180619,684511925,76497
0,0.741217625,2,-4.103,0.0752,2.41E-11,0.00011,0.010941048,0.236,96.95,311107,282364186,2292556,606713058,
0,0.830584,9,-3.427,0.123,2.18E-07,,0.019465109,0.255,179.722,186480,,976903,342215301,65084
0,0.884736,4,-3.487,,2.86E-06,0,,0.0857,125.921,204733,177784104,1458581,305131207,
0,0.504358336,0,-4.22,0.0494,5.86E-07,2.61E-05,0.008242408,0.33,169.835,238680,128663915,907251,202807354,42297
1,0.136590875,,,,,0,0.021484952,,,142973,502442,3531,138237271,323
1,0.688465387,2,-3.679,0.106,3.31E-11,0.000152,,,122.252,299227,137688287,761514,248895410,70913
1,0.958585256,8,-2.522,0.0583,1.84E-11,0.00148,0.051064811,0.649,165.981,205960,87309637,820951,204493320,107793
0,0.695506456,10,,0.0816,2.34E-05,0,0.265847707,0.192,145.781,194253,115137893,,125095204,61264
1,0.921167317,7,-1.945,0.0542,,,0.034328125,0.362,99.331,195520,20297172,201954,,16081
8,0.421875,1,-4.891,0.106,0.010360232,0,0.162771336,0.48,123.043,224625,160449509,1424227,138948009,29274
8,0.245314376,4,-6.276,0.305,0.000203297,,,0.821,,192048,,330050,5506306,
5,0.515849608,0,,0.246,,0,0.004574296,0.679,177.842,225240,,1236899,,23578
7,0.291434247,10,-6.279,0.309,0.039651821,0,0.273359449,0.845,,219573,13942545,,217991254,603
9,0.248858189,0,-5.973,0.0857,0.012812904,7.41E-05,0.000238328,0.681,120.03,199000,30143401,470397,23340002,12600
7,0.640503928,6,-3.706,0.0996,,0,0.584277056,0.95,102.84,223560,119429844,1013503,148020078,34288
8,0.480048687,1,-5.347,0.215,0.353393243,0,0.010503459,0.927,129.208,213480,327229578,1345697,156623438,32075
9,0.348913664,0,-6.702,0.114,2.01E-05,0.0044,0.001601613,0.587,92.009,223093,154921559,1086037,185325707,20271
9,0.274625,10,,0.117,1.53E-08,0.00869,0.000185193,0.787,87.982,,205841940,870062,175771732,
4,0.286191179,9,-8.29,0.327,4.07E-05,0.000535,0.001331,0.591,176.989,,204672869,807032,106946911,15451
9,0.126506008,10,-4.045,,0.001030301,0,0.001815848,0.101,,,56794890,791588,826816158,18268
3,0.195112,1,-5.547,0.21,,0,0.000123506,0.404,,270627,332759741,1242838,,52653
6,0.381078125,2,,0.044,7.41E-06,,0.000382657,0.225,104.006,163373,10518579,313970,57799791,6312
2,0.277167808,,-7.224,0.3,0.0006098,0,0.000307547,0.648,,254093,,645680,180984041,24869
1,0.726572699,10,-2.591,0.132,6.86E-09,0,0.573856191,0.298,147.268,215510,516052924,4441252,373600698,147715
1,0.381078125,8,,0.223,,0,0.005832,0.186,77.941,,18327141,314778,29746664,
2,0.616295051,,-6.001,0.29,0.001643032,0,0.005639752,0.711,,213104,4569826,78353,66149639,4360
2,0.395446904,7,-4.232,,0.000239483,0,0.001728,0.321,,267720,22790777,,107348067,6445
2,0.253636137,1,-5.8,0.419,9.73E-07,0,0.058863869,0.552,,349600,11798999,138287,126504817,4453
7,0.368601813,10,-5.788,0.127,0.006751269,0,0.000348914,0.475,109.754,209547,54105861,294675,,7086
9,0.460099648,10,-5.429,0.1,0.000174677,0.000486,,0.704,96.016,209453,,139686,772338760,
1,0.384240583,2,-4.053,0.286,6.49E-10,0,0.001259712,0.227,,236524,164632047,1162360,228348319,34010
6,0.121287375,,,,0.000298078,0,,0.152,,178176,29601774,453354,,18233
0,0.245314376,1,-4.164,,0.007414875,2.55E-05,0.004096,,106.733,,10747,,27444245,8
8,0.180362125,,-4.711,0.235,,0,0.002803221,0.474,163.085,200221,291378174,,600816184,150920
4,0.315821241,,-3.089,0.0778,2.36E-05,0,0.002000376,0.619,97.621,,1062952236,5632195,937297582,149758
6,0.037933056,5,-10.748,0.0456,0.000430369,0,0.002000376,0.215,85.828,219270,65874098,603131,442436072,19788
4,,7,-4.267,0.0367,,,0.002406104,0.817,80.984,288877,1700439080,10326203,1159077755,390704
1,0.525557943,10,-3.499,0.318,0.000153991,0,0.251239591,0.438,149.33,296147,201243386,973320,200860448,65167
9,0.458314011,10,-3.688,0.0939,,0,,0.715,,181666,12183821,169485,75714601,7311
2,0.476379541,10,-3.616,0.185,2.69E-06,0,0.004173281,0.277,150.097,232507,,736298,298554019,39883
6,0.308915776,,-5.483,0.027,5.36E-05,,0.003652264,0.721,99.048,227395,146805833,1486916,562537258,35659
9,0.093576664,1,-7.509,0.375,7.30E-06,0,0.000559476,0.357,133.073,,491081173,8780413,1139623127,598076
8,0.245314376,7,,0.214,0.005177717,0,,0.686,123.972,201334,62623814,1055742,251154370,37110
8,0.586376253,,,0.0491,6.69E-08,0.00313,0.000738763,0.702,,225600,189936873,4965979,200709786,339120
9,0.609800192,1,,0.326,0.052313624,3.31E-05,0.001030301,0.819,119.918,137107,9941958,,,
9,0.392223168,8,-6.1,0.241,4.57E-06,0,0.001225043,,94.066,171067,143983689,2094500,,
9,0.239483061,10,-7.565,0.154,5.10E-07,4.87E-06,0.028934443,0.378,132.063,113430,,136473,81932476,1822
9,,9,,0.0946,,0,0.005000211,0.887,,184635,57253168,1175835,252117867,52710
9,0.406869021,10,-5.609,0.334,1.60E-05,0,0.000884736,0.68,168.983,155497,114732200,1037345,385594221,16295
7,0.203297472,8,-4.971,0.136,2.92E-08,0,,0.774,109.958,,69255155,5471656,,609243
7,0.188132517,10,-5.733,,0.175616,9.34E-06,0.000160103,0.882,97.502,152923,150070377,939507,98582948,29746
5,0.122763473,5,-5.48,0.0327,0.239483061,0,,0.701,130.992,185038,30791145,174862,50855902,12198
1,0.485587656,5,-3.5,0.0448,0.032157432,,0.007880599,0.53,191.964,211373,544129299,1516887,160456440,47550
3,0.367061696,2,,0.0321,0.011543176,0,0.884736,0.527,137.922,225480,,1260223,156857033,35536
7,0.109902239,,-5.709,0.0265,,9.50E-06,0.003176523,,137.854,231304,,160493,28277563,9514
3,0.510082399,,-2.45,0.0343,,0,,0.355,145.818,244000,98402916,284130,,
3,0.245314376,4,-4.774,0.0265,0.190109375,0,0.001771561,0.225,139.944,214082,34783164,257979,53543680,
6,0.091733851,10,-5.326,0.029,0.370146232,0,0.034328125,0.639,,228187,39253383,251070,26538786,20310
2,0.251239591,5,,0.0268,0.059319,0,0.033386248,0.338,144.098,234320,161834794,311047,52903041,
6,0.141420761,4,-5.634,,0.218167208,0,0.000949862,0.854,144.795,208138,6299400,62458,5140607,1932
8,0.494913671,,-6.281,0.33,0.001685159,0,0.001442897,,138.026,203560,30337349,439253,87252059,8766
9,0.147197952,9,-9.376,0.387,0.002628072,0,0.000860085,0.484,,215063,1205639,50560,6828059,1259
9,0.074088,10,-8.659,0.104,0.025934336,0.00134,0.000729,0.621,139.883,178453,30124125,,131486648,8604
9,,10,-7.133,0.494,,0,0.000909853,0.465,139.99,212114,2043585,48864,27014609,515
4,0.078953589,1,-9.397,0.193,0.001124864,0.00195,,0.312,76.987,175880,813187,8147,12361490,19
8,0.281011375,0,-5.243,0.0507,0.00057593,2.67E-05,,0.677,107.025,177371,31785293,219601,20794260,
8,0.381078125,10,-6.449,0.208,0.094818816,0.457,0.001481544,0.364,125.049,172288,18532292,169338,71081712,
8,0.017779581,1,,0.378,0.039304,0,,0.62,,162173,,149651,46467844,2894
9,0.205379,1,,0.513,0.000517782,1.08E-05,0.000150569,0.808,,146358,90885,1550,,0
9,0.188132517,,,0.365,0.005177717,1.12E-05,0.001771561,0.72,139.993,153573,3721,,8111957,3
3,0.467288576,5,,,0.000187149,7.74E-06,,0.427,77.987,244507,,3927462,614957273,143049
2,,0,-4.417,0.0482,3.13E-13,0,0.045882712,0.484,149.937,204000,234419158,1596741,423645735,79488
3,0.881974079,,-2.433,0.102,3.76E-10,0.000221,0.009129329,0.669,163.983,216600,,3698146,342420848,151050
3,0.794022776,6,-3.689,0.0548,1.05E-07,0.0127,0.002744,,149.976,220707,370742834,2184164,,136871
1,0.066923416,9,-7.462,0.0291,0.000512,0,0.001601613,0.208,151.95,223067,242528172,1564240,208492041,63658
1,,2,-2.407,0.0758,,0,0.050243409,0.74,170.229,242413,38370423,309955,169782716,8223
1,0.371694959,4,-3.921,0.0323,0.006967871,0,0.011852352,,142.034,,502061646,,187236666,115295
1,0.296740963,1,,0.0315,,,0.003723875,0.399,91.057,,5680528,202544,14455849,8640
2,0.496793088,8,-4.382,0.0699,5.53E-08,,0.046268279,0.74,,159746,26766268,828516,79931900,52001
1,0.665338617,0,-3.145,0.0853,1.37E-06,,0.068417929,0.737,165.084,214320,206642026,1681417,190837489,104304
8,0.512,1,-6.32,0.0309,4.44E-05,,0.000766061,0.934,116.032,202735,,2532756,1357658479,46017
8,0.719323136,6,-3.501,0.0969,3.51E-06,0,6.99E-05,0.829,109.959,170000,1042952,21191,9247209,623
8,,1,-7.285,0.0332,2.00E-07,0.49,0.000413494,0.426,126.017,202173,85866095,617070,68615915,10475
8,,4,-3.819,0.133,0.000107172,6.04E-06,0.000281011,0.675,133.002,237236,268425,5589,5633368,
8,0.338608873,3,-8.245,0.0372,,0.682,0.000275894,0.261,,343560,85866095,617070,214854734,10475
4,,2,-3.13,0.0338,0.000120554,0.0132,0.013997521,0.507,120.996,,12861112,165766,124802604,3358
3,0.846590536,,-2.245,0.0541,,1.37E-06,0.000584277,0.295,104.983,208367,3848271,44020,44848439,
7,0.812166237,4,-3.211,,5.93E-09,,0.027,0.197,119.999,198427,9524386,70634,80612434,
3,,7,-6.872,0.0832,7.76E-06,0.000111,0.005545233,,114.995,245000,638601,8504,,399
9,0.181321496,8,-5.15,0.0637,,,0.012649337,0.152,127.988,,44439,794,,1
9,,6,-4.407,,0.067419143,,0.001404928,0.505,98.005,261667,,1510837,574681805,30943
7,0.686128968,5,,0.0422,0.000125752,3.06E-05,0.000794023,0.692,93.003,200507,,,4019994,
7,,10,,0.0795,1.68E-05,6.27E-05,0.000683798,0.787,91.977,232787,,4133938,717624784,
9,0.359425431,,-4.733,0.0473,0.063044792,2.02E-06,0.001643032,0.573,97.99,349547,,1223988,247241896,49300
8,0.553387661,,-3.402,,0.029791,4.28E-06,0.002924207,0.791,99.999,213314,145279763,1052201,365889118,24479
6,0.529475129,8,-4.191,0.0514,0.000353393,,0.000365526,0.966,171.942,199827,42410210,406392,90372503,
8,0.519718464,,-4.817,0.0711,9.99E-05,,0.031855013,0.451,91.973,386333,,719198,188359776,19889
8,0.801765089,10,-3.017,0.121,0.018191447,0,0.000240642,0.602,97.99,232373,698259186,,186724705,43155
6,0.841232384,,-2.793,0.145,0.000627222,0,,0.757,124.987,235547,900740350,2135294,167017132,52708
8,0.756058031,6,-3.223,0.173,0.014886936,0,0.016974593,0.704,96.017,238813,,919792,316084199,18985
3,0.733870808,1,-4.586,0.402,,0,0.000143878,0.559,171.999,227907,,1750213,,30502
8,0.126506008,7,-7.38,0.148,3.04E-05,0.000887,0.001481544,0.525,,210200,151972246,943500,446320750,12835
8,0.104487111,2,-8.406,0.259,8.12E-06,,,0.405,131.023,267427,,,248242039,4794
6,0.463684824,6,,0.0876,0.000241804,0,0.665338617,0.349,134.952,334253,560693,8031,,286
8,0.125,1,,0.425,0.001643032,0,0.003723875,0.227,,,6746491,117689,256532435,2046
8,0.314432,2,-4.871,,2.05E-07,0,0.001404928,0.419,97.02,158627,6731124,111878,38707318,2044
4,0.294079625,,-5.984,0.176,5.09E-06,0,0.048627125,,131.108,237827,125362113,,102115615,40101
3,0.267089984,,,0.402,0.000173741,2.32E-05,0.042875,0.499,140.009,326347,262883082,1983586,107854450,99112
8,0.382657176,2,-6.726,0.323,0.047437928,1.88E-06,0.001771561,0.57,150.061,235897,33429633,432913,93984506,5210
6,0.347428927,4,-6.174,0.199,2.36E-05,,0.002197,0.452,89.024,202247,59459217,564712,45882546,
3,0.265847707,3,-8.392,,0.008120601,0.000306,0.002985984,0.592,152.98,221800,345396120,2071177,429544720,37133
5,0.023639903,,-9.718,0.0334,0.454756609,3.61E-06,0.001191016,,127.981,279213,19374138,208949,151352569,3926
6,0.226981,,,0.0541,0.133432831,2.31E-06,0.002048383,0.846,178.112,,23996354,171607,173748047,
4,0.090518849,7,-10.752,0.0722,,0.000584,0.002460375,0.612,91.624,231053,2182731,60102,4408260,851
7,0.005545233,1,,0.0353,0.719323136,2.14E-06,,0.618,92.934,214547,27294409,244484,55894263,4820
5,0.097336,1,-10.974,,0.478211768,,0.005451776,0.793,170.057,,293326401,1077796,110366556,24959
3,0.311665752,7,-7.733,0.0819,0.106496424,0,0.043986977,0.825,95.027,215000,46991132,254996,79552716,7309
4,0.347428927,7,-5.884,0.0298,0.011543176,0,,,115.012,,8774126,66859,27510433,1296
6,0.063044792,2,-6.704,0.0274,0.002744,3.08E-05,0.002097152,0.643,105.009,,573398,4479,70274107,129
6,0.091125,0,-5.714,0.0454,0.247673152,1.01E-05,,,,194787,40849768,310543,42673486,6925
3,,10,-5.992,0.109,0.193100552,,0.214921799,0.378,103.948,,412165445,2551890,46538720,74382
6,0.620650477,10,-5.814,0.0493,0.057512456,0,0.000640504,0.743,103.993,268320,412165445,2551890,,74382
5,,,,0.116,0.001331,0,4.98E-05,0.377,93.033,,,3487759,627172600,156593
9,0.129554216,1,-7.14,0.304,,,,0.273,97.465,,84641388,521702,313273991,12805
3,0.809557568,8,-4.11,0.343,,0,0.041781923,0.787,82.439,196133,59249289,307660,160041265,27849
5,0.729,7,-5.02,0.14,6.55E-05,0,0.010503459,,85.51,213253,56610745,391040,167677668,23302
5,0.676836152,6,-4.745,0.206,3.43E-08,0,,0.394,93.047,,1958193,18109,119590691,409
