Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Views,Likes,Stream,Comments,Album_type,Licensed,official_video,Album,Title,Channel,Composer,Artist
5,0.451217663,6,-4.997,0.09546161,0.002197,0,0.008615125,0.54,154.032,205040,87910955.94,759891,129042647.7,28103.21208,single,FALSE,TRUE,Chauffeur,Chauffeur: Official Music Video | Diljit Dosanjh x Tory Lanez | Ikky,,Ludwig Göransson,Justin Bieber
2,0.771095213,1,-3.403,0.259,3.07E-08,0,0.033745417,0.686,176.068,222830.746,213393996,2072415,53425923,99729,album,,TRUE,G.O.A.T.,Diljit Dosanjh - G.O.A.T. (Official Music Video),Diljit Dosanjh,Louis Bell,Alt-J
8,0.313046839,5.231603515,-6.949,0.0433,1.88E-05,0.054933714,0.057960603,0.44,120.9378193,212462,10404665,150519,6592412,2913,single,TRUE,TRUE,Balle Jatta,Diljit Dosanjh: Live | Born To Shine World Tour,Diljit Dosanjh,,Sufjan Stevens
7,0.719323136,10,-7.561370454,0.215,0.114840436,2.70E-06,0.001906624,0.65,96.957,193190,23490570,361181,8580150,110137,single,FALSE,TRUE,Jugni,JUGNI | OFFICIAL MUSIC VIDEO | DILJIT DOSANJH X DIAMOND PLATNUMZ,Diljit Dosanjh,,Major Lazer
3,0.582182875,0,-6.219,0.09546161,0.005000211,0.000377,0.000345948,0.795,129.981,241600,178303531,1239483,129042647.7,28103.21208,album,TRUE,TRUE,1984 (Remastered),Van Halen - Jump (Official Music Video),Van Halen,"Noah ""40"" Shebib",Phoebe Bridgers
2,0.935441352,8,-5.436,0.108,1.82E-09,4.75E-05,0.000411831,0.451,141.167,210227,37982065,266424,291662022,28103.21208,,TRUE,TRUE,1984 (Remastered),Van Halen - Panama (Official Music Video),Van Halen,"Noah ""40"" Shebib",
1,0.846590536,1,-5.978,0.13,1.11E-05,0,0.033745417,0.647,138.18,156147,12844630,113263,113865132,4513,album,TRUE,,Van Halen (Remastered),Van Halen - You Really Got Me (Official Music Video),Van Halen,Juicy J,deadmau5
1,0.729,8,-6.406,0.0582,0.003241792,0.000297,0.039304,0.42,95.826,214960,11686028,92403,192778082,5100,album,,,Van Halen (Remastered),Van Halen - Runnin' With The Devil (Official Music Video),Van Halen,,Shawn Mendes
3,0.849278123,2,-4.671,0.15,2.77E-10,0.00025,0.000258475,0.465,127.631,282747,29560984,231797,148711989,12005,album,TRUE,TRUE,1984 (Remastered),Van Halen - Hot For Teacher (Official Music Video),Van Halen,Juicy J,Post Malone
2,0.825293672,8,-7.561370454,0.0416,9.26E-06,0.000305,0.023887872,0.71,139.138,222830.746,17566351,124710,126323886,6815,,FALSE,FALSE,Van Halen (Remastered),Van Halen - Aint Talkin' Bout Love,,Finneas O'Connell,
2,0.245314376,0,-13.371,0.0452,0.000222545,0,0.000451218,0.52584177,120.9378193,227693,87910955.94,36632,94039383,1794,album,FALSE,FALSE,5150,Van Halen - Why Can't This Be Love (1986) (Music Video) WIDESCREEN 720p,TheManFromCabo,Yeti Beats,Rihanna
3,0.599077107,5.231603515,-7.32,0.0597,5.19E-05,1.26E-06,0.000153991,0.719,129.661,188084,8547002,58351,129042647.7,4212,album,TRUE,TRUE,Van Halen II (Remastered),Van Halen - Dance The Night Away (Official Music Video),Van Halen,Louis Bell,deadmau5
0,0.327082769,8,-9.12,0.0555,0.103161709,0.813,0.038272753,0.5,93.798,102080,26625412,383016,96021886,31650,,FALSE,FALSE,Van Halen (Remastered),Van Halen Eruption Guitar Solo,Hazardteam,Finneas O'Connell,Billie Eilish
4,0.758550528,5.231603515,-3.324,0.09546161,0.000395447,3.10E-06,0.004019679,0.564,118.035,222830.746,7306761,57235,82904711,1538,album,FALSE,FALSE,Balance,Van Halen - Can't Stop Lovin' You,Alex Jossi,Mike Dean,
1,0.335839161,2,-6.516,0.09546161,0.178453547,0,0.123505992,0.52584177,120.9378193,393201,15727578,76369,41383319,1064,album,TRUE,TRUE,"Churrasquinho Menos É Mais, Vol. 2",Churrasquinho Menos é Mais 2 Part. Mumuzinho e Sorriso Maroto.Ref.Coração/Amor não tem Culpa/SOS...,Grupo Menos é Mais,Finneas O'Connell,Big Thief
4,0.211708736,0,-7.708,0.0377,0.483736625,0,0.033745417,0.52584177,145.957,175131,31751294,181715,29033022,2507,album,TRUE,TRUE,Juntos,"Dilsinho, Sorriso Maroto - Mensagem Apagada (Clipe Oficial)",DilsinhoVEVO,Juicy J,
3,0.274625,5.231603515,-6.43,0.0277,0.543338496,1.61E-06,0.862801408,0.597,147.899,184107,134730976,567096,91721897,8724,album,FALSE,TRUE,"Ao Cubo, Ao Vivo, Em Cores","Sorriso Maroto, Dilsinho - 50 Vezes (Ao Vivo) [Clipe Oficial]",Sorriso Maroto,Finneas O'Connell,Shawn Mendes
4,0.314432,10,-7.561370454,0.0359,0.303464448,0.054933714,0.001331,0.5,147.96,227721,3107079,23376,129042647.7,772,single,,TRUE,Ninguém Merece Amar Sozinho,"Sorriso Maroto, Ludmilla -  Ninguém Merece Amar Sozinho (Como Antigamente)",Sorriso Maroto,,Marshmello
2,0.463684824,10,-7.561370454,0.0459,0.162771336,0,0.575930368,0.595,152.872,187267,5322635,21291,10665115,542,album,FALSE,TRUE,Juntos (Ao Vivo),"Sorriso Maroto, Dilsinho - Prejuízo (Ao Vivo)",Sorriso Maroto,Louis Bell,Frank Ocean
3,0.118370771,0,-7.863,0.09546161,0.508169592,0,0.001225043,0.414,162.051,221693,20298894,238364,53697433,6501,album,FALSE,TRUE,De Volta pro Amanhã,Sorriso Maroto - Dependente (Clipe Oficial),Sorriso Maroto,Juicy J,"Tyler, The Creator"
5,0.277167808,4,-6.325,0.0331,0.220348864,0,0.050243409,0.876,142.081,212410,11342711,29771,4969801,930,album,FALSE,TRUE,Como Antigamente (Ao Vivo),Sorriso Maroto - Volta Pra Casa (Como Antigamente),Sorriso Maroto,Ludwig Göransson,Big Thief
6,0.359425431,9,-6.037,0.0296,0.405224,0.054933714,0.033745417,0.683,134.097,243493,69100982,384660,28058530,8864,album,TRUE,TRUE,,Sorriso Maroto - Sinais (Ao Vivo No Recife),SorrisoMarotoVEVO,Ludwig Göransson,A$AP Rocky
5,0.438976,7,-8.229,0.09546161,0.228099131,0.054933714,0.033745417,0.652,140.007,219640,137569327,524943,20990738,9909,album,TRUE,TRUE,É Diferente (Ao Vivo),Sorriso Maroto - Faz Assim/A primeira namorada/Não tem perdão [DVD Sorriso 15 Anos],Sorriso Maroto,Finneas O'Connell,
4,0.371694959,9,-7.939,0.0424,0.270840023,0,0.667627624,0.698,151.886,214966,449997,3779,28399088,28103.21208,album,TRUE,TRUE,,"Dilsinho, Sorriso Maroto - Eu Topo (Ao Vivo)",DilsinhoVEVO,Louis Bell,Sufjan Stevens
3,0.398688256,10,-7.768,0.0658,0.265847707,0.054933714,0.033745417,0.778,120.9378193,238252,13370809,195427,129042647.7,1497,album,TRUE,TRUE,Bhool Bhulaiyaa 2,Full Video:Hum Nashe Mein Toh Nahin |Bhool Bhulaiyaa 2| Kartik Kiara | Pritam Amitabh B Arijit Tulsi,T-Series,Terrace Martin,"Tyler, The Creator"
4,0.148877,10,-7.561370454,0.0246,0.114840436,0,0.002248091,0.399,93.951,222830.746,152722121,648506.3618,108024224,16065,,TRUE,TRUE,Best Of Akhil Sachdeva,"Full Song:Tera Ban Jaunga | Kabir Singh | Shahid K, Kiara A, Sandeep V | Tulsi Kumar, Akhil Sachdeva",T-Series,Finneas O'Connell,Grimes
2,0.296740963,9,-5.797,0.0323,0.114840436,0,0.009663597,0.52584177,151.728,281323,199014080,1273811,66110903,26145,single,TRUE,TRUE,Airlift,"Soch Na Sake FULL VIDEO SONG | AIRLIFT | Akshay Kumar, Nimrat Kaur | Arijit Singh, Tulsi Kumar",,Louis Bell,Billie Eilish
8,0.440711081,10,-4.815,0.0619,8.81E-05,4.33E-05,0.033745417,0.78,94.995,145310,87910955.94,530302,4124681,27674,single,TRUE,TRUE,,"Shut Up (Official Video) KiDi X Tulsi Kumar | Tanishk Bagchi, Bhrigu P | Adil Shaikh | Bhushan Kumar",T-Series,Finneas O'Connell,Anderson .Paak
2,0.335839161,0,-4.953,0.0566,0.089314623,0.000226,0.00057801,0.669,120.9378193,236240,87910955.94,1343087,56450124,27631,single,TRUE,TRUE,"Paniyon Sa (From ""Satyameva Jayate"")",PANIYON SA Full Song | Satyameva Jayate  | John Abraham | Aisha Sharma | Tulsi Kumar | Atif Aslam,T-Series,Juicy J,Grimes
3,0.594823321,4,-4.449,0.0951,0.063521199,1.04E-06,0.008615125,0.52584177,83.706,222830.746,196141948,1234218,32250068,28103.21208,album,,TRUE,Mesmeric Vocalzz - Tulsi Kumar,"Lyrical:Tum Jo Aaye |Once Upon A Time In Mumbai| Ajay Devgn,Rahat Fateh Ali Khan,Tulsi Kumar, Pritam",T-Series,,Flume
8,0.506261573,6,-4.063,0.09546161,0.012649337,0.054933714,0.000638277,0.454,120.9378193,215368,87910955.94,2338703,64467110,45778,album,,TRUE,Enchantic Tulsi Kumar,"Full Song:LAGDI LAHORE DI|Street Dancer 3D | Varun D,Shraddha K, Nora F |Guru Randhawa,Tulsi Kumar",T-Series,Ludwig Göransson,Alicia Keys
2,0.203297472,4,-7.66,0.0362,0.263374721,4.52E-05,0.034965783,0.35,120.9378193,286120,99654338,768365,19959806,20368,album,TRUE,TRUE,Mesmeric Voice - Tulsi Kumar,"""Piya Aaye Na"" Aashiqui 2 Full Song with Lyrics | Aditya Roy Kapur, Shraddha Kapoor",T-Series,Finneas O'Connell,
2,0.586376253,7,-4.501,0.0794,0.000208528,0.054933714,0.003869893,0.48,106.001,4581483,8053059,62411,129042647.7,1257,compilation,,,52 Non Stop Dilbar Dilbar Remix,"52 Non Stop Dilbar Dilbar Remix By Kedrock, SD Style Super Hit Songs Collection 2018 | T-Series",Pop Chartbusters,Yeti Beats,The National
0,0.335839161,10,-8.072,0.0362,1.95E-09,0.054933714,0.000835897,0.497,155.925,289533,87910955.94,2526939,1130582793,64643,album,TRUE,TRUE,Dizzy up the Girl,,Goo Goo Dolls,Juicy J,"Tyler, The Creator"
0,0.599077107,8,-4.476,0.0374,0.114840436,0.054933714,6.59E-05,0.481,112.423,212067,87910955.94,196022,129042647.7,6857,album,,TRUE,Dizzy up the Girl,,,Juicy J,Childish Gambino
1,0.344472101,9,-5.943,0.0341,0.000329939,0.00182,0.033745417,0.407,73.97,270000,26846734,648506.3618,109728011,5994,album,TRUE,,,Goo Goo Dolls - Name [Official Music Video],Goo Goo Dolls,Finneas O'Connell,Billie Eilish
3,0.251239591,8,-5.757,0.0283,0.015625,0,0.001860867,0.52584177,129.556,178147,4330034,22891,129042647.7,28103.21208,album,TRUE,TRUE,Gutterflower,,Goo Goo Dolls,"Noah ""40"" Shebib",Robyn
0,0.244140625,1,-8.57,0.028,0.000185193,0.054933714,0.033745417,0.334,104.68,249533,14710197,77906,59700964,4263,album,TRUE,TRUE,Dizzy up the Girl,Goo Goo Dolls - Black Balloon [Official Music Video],Goo Goo Dolls,Juicy J,Avicii
0,0.321419125,1,-5.178,0.0322,1.41E-10,0.000512,0.001295029,0.221,102.192,222830.746,11186980,58524,35804165,2792,album,TRUE,TRUE,Gutterflower,,,Finneas O'Connell,Bon Iver
3,0.054872,7,-11.617,0.0291,0.050653,1.99E-05,0.005359375,0.714,125.753,116573,6606748,62017,129042647.7,1848,album,TRUE,TRUE,Dizzy up the Girl,Goo Goo Dolls acoustic session 2 -- Iris,barto1507,,Sufjan Stevens
2,0.210644875,7,-5.009,0.0302,9.53E-09,0.000264,0.000865523,0.331,113.276,222830.746,12840914,70607,31775900,3270,album,,TRUE,Let Love In,Goo Goo Dolls - Better Days [Official Music Video],Goo Goo Dolls,Terrace Martin,Post Malone
3,0.299418309,0,-4.835,0.0253,0.000128788,0,0.033745417,0.421,92.06,225333,11370999,70581,40570463,1919,album,TRUE,TRUE,,Goo Goo Dolls - Come To Me [Official Music Video],,Yeti Beats,Sufjan Stevens
2,0.335839161,5,-7.561370454,0.0272,1.70E-08,1.06E-06,0.033745417,0.52584177,87.917,229400,1283014,5138,13103113,152,album,FALSE,FALSE,Let Love In,Goo Goo Dolls - Without You Here,Richard R,Finneas O'Connell,"Tyler, The Creator"
0,0.335839161,10,-4.441,0.0644,3.62E-13,0.0387,0.001191016,0.269,120.9378193,200547,212771663,648506.3618,455053502,56409,album,TRUE,TRUE,,Breaking Benjamin - The Diary of Jane,HollywoodRecordsVEVO,Finneas O'Connell,Flume
2,0.870983875,8,-3.708,0.0653,4.49E-12,1.36E-05,0.033745417,0.55,120.9378193,216733,97359554,648506.3618,226687646,23861,album,TRUE,TRUE,,Breaking Benjamin - I Will Not Bow (Official Video),BreakingBenjaminVEVO,Finneas O'Connell,Alt-J
0,0.653972032,5,-4.145,0.0467,1.73E-12,0.000273,0.000603351,0.313,182.851,222830.746,28444468,126996,148187534,11451,album,FALSE,FALSE,Phobia (Clean Version),Breaking Benjamin - Breath OFFICIAL MUSIC VIDEO,,,Cardi B
0,0.801765089,3,-4.469,0.142,3.37E-12,0.00106,0.033745417,0.181,155.041,227107,2078715,12074,114142832,683,album,,FALSE,Phobia (Explicit Version),Breaking Benjamin - Dance With The Devil Video,vouchsafing838,Juicy J,Childish Gambino
0,0.812166237,5,-4.441,0.117,1.65E-13,0,0.042144192,0.307,120.9378193,244136,4658037,84527,10281203,4653,single,FALSE,FALSE,Waiting On The Sky To Change,Waiting On The Sky To Change ft. Breaking Benjamin,starsetonline,Finneas O'Connell,
1,0.695506456,7,-5.078,0.0521,6.54E-10,0.054933714,0.001815848,0.406,195.958,228867,61358357,648506.3618,121162834,9595,album,TRUE,TRUE,Dark Before Dawn,,BreakingBenjaminVEVO,Juicy J,
1,0.915498611,7,-2.729,0.0858,5.62E-14,2.77E-05,0.025672375,0.284,90.526,189120,7280550,74024,71408368,4568,album,TRUE,TRUE,Ember,Breaking Benjamin - Blood (Audio Only),BreakingBenjaminVEVO,Finneas O'Connell,Billie Eilish
2,0.463684824,0,-5.436,0.0604,2.84E-08,8.16E-05,0.001728,0.297,153.048,222830.746,87910955.94,22,114453801,1,,,FALSE,We Are Not Alone,So Cold - Breaking Benjamin (Remix 2020),John Edge,,deadmau5
1,0.704969,5.231603515,-4.853,0.0382,2.67E-14,0.00909,0.000321419,0.383,155.008,214853,34556693,174678,83249843,5457,album,TRUE,,Dark Before Dawn,Breaking Benjamin - Failure (Official Video),,Finneas O'Connell,
0,0.421875,3,-3.572,0.0414,6.12E-13,0.054933714,0.001442897,0.218,125.103,258253,21971022,258881,56907053,11371,album,,TRUE,Dear Agony,Breaking Benjamin - Dear Agony (Aurora Version) ft. Lacey Sturm,,Finneas O'Connell,Doja Cat
7,0.203297472,4,-5.47,0.036,0.114840436,0,0.006434856,0.394,129.82,222830.746,87910955.94,120956,21278617,721,single,TRUE,TRUE,A Mí Me Gustas Tú,"Los Rojos, Duelo, Oscar Iván Trevíno - A Mí Me Gustas Tú",LosRojosVEVO,Louis Bell,The 1975
5,0.335839161,1,-9.298,0.105,0.051064811,0.054933714,0.004657463,0.674,120.9378193,222830.746,70210402,321121,120535359,2881,album,,TRUE,,DUELO - Puño De Diamantes (Video Oficial),DueloVEVO,"Noah ""40"" Shebib",Kendrick Lamar
8,0.384240583,10,-6.436,0.0372,0.001560896,0,0.005545233,0.521,122.973,211187,14068959,648506.3618,86771151,519,,FALSE,FALSE,Vuela Muy Alto,DUELO -  MALABARES -  VIDEO OFICIAL.,,"Noah ""40"" Shebib",Foals
8,0.128024064,2,-10.304,0.0532,0.095443993,0,3.46E-05,0.74,154.45,222830.746,13123711,29946,82718800,507,,,FALSE,,,eolicospublicidad,,Kendrick Lamar
8,0.236029032,2,-8.626,0.0371,8.87E-05,0,0.008365427,0.447,119.936,209760,43707030,648506.3618,36469030,1768,album,TRUE,TRUE,Veneno,DUELO - Veneno (Video Oficial),DueloVEVO,Ludwig Göransson,deadmau5
2,0.335839161,9,-10.823,0.0439,0.015069223,0,0.003176523,0.538,166.478,222830.746,25232189,54868,41345422,28103.21208,album,TRUE,TRUE,En El Area De Sueños,Duelo - Le Dije Al Corazón (Video Oficial),,Terrace Martin,Flume
6,0.144703125,9,-9.86,0.0639,0.000371695,0,0.033745417,0.409,155.867,203533,35518539,648506.3618,31624923,1975,album,TRUE,TRUE,Veneno,Duelo - Sonrie (Video Oficial),DueloVEVO,Louis Bell,Sufjan Stevens
2,0.049836032,0,-6.322,0.0435,0.114840436,0,0.000470911,0.859,120.9378193,221160,28345379,648506.3618,2292900,1366,single,,TRUE,Olvídame Tú,Duelo - Olvídame Tú,DueloVEVO,Terrace Martin,Flume
7,0.099897344,9,-9.77,0.0621,0.020796875,0,0.000155721,0.52584177,141.178,199240,87910955.94,27636,11219241,215,album,TRUE,TRUE,El Amor No Acaba,Duelo - Es Muy Raro Que Vuelva (Audio),DueloVEVO,Ludwig Göransson,The 1975
2,0.315821241,0,-7.392,0.102,0.040707584,1.27E-06,0.016003008,0.743,175.213,182040,87910955.94,7345,19799434,111,album,FALSE,FALSE,El Amor No Acaba,Duelo-Quise,adrian jimenez,Terrace Martin,The 1975
6,0.447697125,5.231603515,-5.021,0.09546161,0.114840436,3.42E-05,0.006644672,0.567,90.807,182747,112605188,630419,564765383,19446,album,TRUE,TRUE,Sublime,Sublime - Santeria (Official Music Video),SublimeVEVO,,Daft Punk
8,0.337153536,7,-7.47,0.0899,6.75E-07,0.000985,0.033745417,0.657,95.721,170907,67399918,348520,370127992,12288,album,TRUE,TRUE,Sublime,,SublimeVEVO,Terrace Martin,Harry Styles
8,0.164566592,10,-5.482,0.0516,0.000622836,0.000232,0.033745417,0.52584177,120.9378193,188086,87910955.94,197150,141112026,8011,album,TRUE,TRUE,Jah Won't Pay The Bills,Sublime - Badfish (Official Video),SublimeVEVO,Mike Dean,Chris Brown
6,0.315821241,9,-5.653,0.09546161,0.000241804,0,0.033745417,0.911,75.034,222830.746,33962986,648506.3618,132799627,4004,album,TRUE,TRUE,Sublime,Sublime - Wrong Way (Official Video),SublimeVEVO,Finneas O'Connell,
6,0.433798093,7,-5.121,0.0791,0.114840436,0,0.004913,0.552,80.976,253840,2364550,44454,129042647.7,28103.21208,album,TRUE,,Sublime,Sublime - Doin' Time (Official Video),SublimeVEVO,Juicy J,Flume
7,0.324242703,7,-6.185,0.131,1.03E-07,0.00532,0.033745417,0.316,95.089,173427,108732,1821,83395744,92,album,FALSE,FALSE,,,Eddie Villa,Yeti Beats,Bon Iver
7,0.113379904,9,-7.519,0.258,3.31E-06,0,0.002460375,0.597,79.668,211560,149708,1541,78141323,85,album,,FALSE,Sublime,Sublime Caress Me Down Music Video,Eddie Villa,Mike Dean,J. Cole
9,0.335839161,4,-9.68,0.445,0.194104539,0.00578,0.001560896,0.168,104.273,140227,87910955.94,4791,38907764,28103.21208,album,TRUE,TRUE,,Sublime - Waiting For My Ruca (Official Music Video),SublimeVEVO,Terrace Martin,King Gizzard & The Lizard Wizard
5,0.644972544,2,-4.255,0.09546161,1.62E-08,0,0.005639752,0.811,120.9378193,156160,4115185,28874,30594402,842,album,FALSE,FALSE,Sublime,Sublime - Same In The End (Official Video),TheofficialSublime,Terrace Martin,Grimes
6,0.116930169,0,-7.848,0.0378,1.49E-10,0.00292,0.002924207,0.364,94.27,183000,4460,179,55681213,15,album,FALSE,FALSE,40oz. To Freedom,,Reid Clow,"Noah ""40"" Shebib",Bon Iver
8,0.401947272,5.231603515,-5.431,0.0867,9.94E-06,0,0.000121287,0.961,119.973,183973,108990269,648506.3618,150227347,28103.21208,album,TRUE,TRUE,,Miranda! - Don (Video Oficial),Pelo Music Group,Ludwig Göransson,Big Thief
5,0.384240583,0,-5.45,0.0361,0.005639752,0,0.037595375,0.839,169.941,225413,181206798,774005,157901032,15036,album,TRUE,TRUE,,Miranda! - Perfecta (Video Oficial),,Juicy J,Kanye West
7,0.771095213,6,-7.561370454,0.0715,0.001601613,0,0.007077888,0.969,121.033,222830.746,108990269,1199852,129042647.7,39919,single,TRUE,TRUE,Don,Miranda! - Don (Video Oficial),Pelo Music Group,Finneas O'Connell,
5,0.410172407,0,-5.338,0.0491,0.004019679,0.054933714,0.024897088,0.815,120.9378193,222830.746,213467149,862011,58563514,32443,album,FALSE,FALSE,El Disco de Tu Corazón,Miranda! - Perfecta (Video Clip),VideosTop,Yeti Beats,J. Cole
5,0.483736625,5.231603515,-5.584,0.025,3.56E-05,0.000119,0.033745417,0.676,115.993,244800,17880043,91392,26998084,2960,album,TRUE,TRUE,Miranda Es Imposible!,,Pelo Music Group,Yeti Beats,Tame Impala
8,0.791453125,10,-5.709,0.0369,0.002299968,0.000463,0.000704969,0.864,127.018,207633,3992795,158349,1345939,28103.21208,single,TRUE,,Yo Te Diré,"Miranda!, Lali - Yo Te Diré (Official Video)",MirandaOficialVEVO,Yeti Beats,Marshmello
6,0.373248,10,-6.16,0.0539,4.84E-07,0.00239,0.001520875,0.942,132.014,222830.746,36945258,148440,43179629,3924,album,TRUE,,,Miranda! - Mentía (Video Oficial),,Finneas O'Connell,Sufjan Stevens
8,0.726572699,9,-3.914,0.0548,5.62E-05,0.00281,0.00085467,0.863,132.006,222830.746,9631584,76741,25588980,28103.21208,album,TRUE,TRUE,El Templo del Pop,Traición - Miranda! (Video Oficial),Pelo Music Group,Louis Bell,Lorde
9,0.403583419,7,-7.313,0.0371,0.004251528,0.109,6.59E-05,0.52584177,120.9378193,222830.746,10228843,105802,19134516,3120,album,TRUE,TRUE,El Disco de Tu Corazón,Hola - Miranda! (Video Oficial),Pelo Music Group,Louis Bell,David Guetta
9,0.335839161,10,-4.087,0.0382,1.05E-07,0.0142,0.002097152,0.52584177,127.017,206053,3992795,158349,39314710,28103.21208,album,TRUE,TRUE,,"Miranda!, Lali - Yo Te Diré (Official Video)",MirandaOficialVEVO,Juicy J,Parquet Courts
0,0.865523177,1,-4.899,0.096,9.39E-09,0,0.022665187,0.52584177,84.989,267307,6755861,83293,320951041,28103.21208,album,TRUE,TRUE,Hysteria (Super Deluxe),Pour Some Sugar On Me (Remastered 2017),Def Leppard - Topic,Juicy J,"Tyler, The Creator"
5,0.605495736,7,-5.508,0.0274,3.22E-05,0.054933714,0.008365427,0.659,107.01,354636,74169858,370918,136647711,11911,album,TRUE,TRUE,Hysteria,Def Leppard - Hysteria (Long Version),DefLeppardVEVO,Mike Dean,Skrillex
4,0.674526133,5.231603515,-6.606,0.0515,4.04E-11,0.054933714,0.000167284,0.617,123.679,247962,9312086,89642,84018048,4578,album,TRUE,TRUE,Pyromania,Def Leppard - Photograph,DefLeppardVEVO,Finneas O'Connell,Bruno Mars
6,0.335839161,10,-7.666,0.041,5.16E-07,0.0319,0.007414875,0.52584177,105.893,247829,87910955.94,2983,60834236,194,,,TRUE,Pyromania (Deluxe),Def Leppard - Rock Of Ages,,,Mac DeMarco
3,0.335839161,0,-7.561370454,0.0347,0.000300763,0.00093,0.033745417,0.412,129.79,346960,71082856,397282,80490804,12226,album,TRUE,,Hysteria (Super Deluxe),Def Leppard - Love Bites,DefLeppardVEVO,Finneas O'Connell,Vampire Weekend
3,0.781229961,5.231603515,-7.561370454,0.09546161,3.58E-09,0.0178,0.006644672,0.613,119.526,244560,17025316,106310,57997222,3992,album,FALSE,,Hysteria,"DEF LEPPARD - ""Animal"" (Official Music Video)",DEF LEPPARD,,Tove Lo
1,0.335839161,4,-8.582,0.028,1.37E-06,0,0.010793861,0.52584177,67.965,257680,28753428,133222,69006331,5524,compilation,,TRUE,The Story So Far: The Best Of Def Leppard (Deluxe),,DEF LEPPARD,Mike Dean,Billie Eilish
3,0.582182875,8,-5.307,0.0313,1.78E-10,2.82E-05,0.000214922,0.926,128.095,199809,370867,28047,129042647.7,1539,single,,TRUE,Spillways [Feat. Joe Elliott],Ghost - Spillways ft. Joe Elliott of Def Leppard (Official Lyric Video),,Louis Bell,Dua Lipa
0,0.308915776,5.231603515,-9.036,0.0324,0.114840436,0,0.005832,0.529,78.217,222830.746,13738889,648506.3618,25171208,4777,album,,TRUE,High 'N' Dry,Def Leppard - Bringin' On The Heartbreak (Version 1),DefLeppardVEVO,Louis Bell,Halsey
2,0.535387328,5.231603515,-7.379,0.0441,0.114840436,0.000455,0.001560896,0.338,94.677,266729,4162674,41651,129042647.7,1483,album,FALSE,FALSE,,,DEF LEPPARD,Finneas O'Connell,Billie Eilish
