Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Views,Likes,Stream,Album_type,Licensed,official_video,Album,Comments,Title,Channel,Composer,Artist
9,1475,9,4939,4820,1607,7351,4685,1701,14000,11998,2322,2157,12935,0,0,0,10459,120,172,3740,10,133
7,1978,7,4113,3140,7269,1354,5092,1830,805,6134,19127,18444,18768,0,1,1,7654,9353,3793,1251,8,1971
9,2583,8,3115,4544,1424,0,5598,1210,10694,3292,1398,18482,13226,0,1,0,3930,19,3803,3672,6,1979
8,3773,7,7334,1475,1365,7351,3039,1104,10482,7829,3996,3038,12306,0,0,0,3930,9427,3804,3672,5,1980
9,5152,5,3778,4545,2438,0,1324,833,12903,10577,14602,14830,17706,0,1,1,1698,6974,3794,1251,10,1971
9,4729,2,11566,4037,2203,771,4287,4791,10993,3332,12681,18482,16861,0,1,1,7080,9427,9965,3314,3,5155
9,4866,7,10303,3231,5999,7351,2182,4923,9272,4023,15806,16472,18785,0,0,1,9364,8874,13993,1471,10,7212
6,4286,0,10970,4876,4102,0,5598,4227,13394,6180,19253,18386,18567,0,1,1,8374,9185,15345,2147,6,8042
7,4657,10,9955,3987,4168,326,5184,3776,9929,6254,18989,17959,18028,0,1,1,6786,9314,9964,3314,0,5155
7,5152,10,11615,2342,7269,0,3777,4227,9521,7398,18447,17519,18785,0,1,1,10459,9107,9963,3314,8,5155
8,3773,2,11938,4876,4417,1286,453,3409,16051,6465,19108,18389,18644,0,1,1,10459,9319,6841,2333,4,3595
6,5152,1,11938,3140,7269,0,3265,4364,4584,8027,19168,18357,18507,0,1,1,8364,9153,6234,2102,4,3321
9,2430,2,8735,3833,1834,0,4317,1035,11731,14057,18765,17863,17817,0,1,1,2105,9085,9276,3031,8,4810
1,4745,10,10491,4603,4886,7351,3702,1885,4544,15857,17610,15859,18785,0,1,1,6785,8462,15345,3314,5,8042
3,2278,8,6233,4821,4881,0,1858,1346,15481,14339,18586,17590,17585,0,1,1,8953,8756,9962,3314,8,5155
8,5152,10,8890,4876,4775,2431,2364,4440,6308,10245,17690,17919,17157,2,1,1,1577,8748,11314,4046,0,5891
2,1395,4,4328,1137,5608,0,3464,539,5479,6956,18361,18318,18476,0,1,1,7198,9263,12033,4046,0,6247
4,1629,10,8206,500,5646,0,1296,1302,16051,1695,9011,18482,9880,0,1,1,5951,5975,12034,4046,0,6247
7,4380,10,9639,4876,3214,0,5598,1606,9504,6016,18543,18039,18597,2,1,1,10008,8866,12036,4046,0,6248
6,3110,8,5258,4876,2885,1140,2286,3476,13398,5711,19253,3314,13119,0,0,0,7198,198,12035,4045,4,6247
4,1392,0,11938,514,3644,3484,2261,842,10672,10461,13868,15847,14913,0,1,1,5909,7594,2902,922,10,1491
9,4367,8,10177,4140,3401,348,750,3458,4034,15857,19219,18459,18661,2,1,1,8469,9342,3205,1029,4,1650
4,3933,10,9335,1362,2990,69,2507,2842,16051,7112,10432,11545,18785,2,1,0,998,2387,12032,2939,0,6247
8,2570,5,6373,4876,7269,3673,1846,3756,13324,15857,16482,18482,18785,2,1,1,7320,8858,12037,4046,4,6249
2,2576,9,6090,3116,7269,1145,4790,3077,14118,4641,5204,5252,18785,0,0,0,1308,535,15345,3044,3,8042
9,2964,8,11938,4133,7269,2179,3077,2776,9099,9755,6286,5981,18179,0,0,0,10254,600,4738,4495,8,2468
3,1618,10,3774,4876,6541,1833,3621,2530,7838,11068,2676,18482,17792,0,0,0,1308,206,4737,5759,8,2468
1,2611,5,3974,3723,4998,17,2341,4923,2630,14185,2329,18482,17808,0,0,0,1308,70,4739,3408,3,2468
7,1378,0,11938,1576,4904,3125,1871,1083,10430,6331,2724,1596,18137,0,0,0,10254,9427,4741,5251,8,2468
9,3339,7,6008,2140,5764,6858,2364,3800,14007,1120,19253,18482,16695,2,0,0,4336,32,4736,73,3,2468
2,5152,10,1025,1124,6482,0,4130,1107,6583,11042,19253,7003,16763,0,0,0,1308,9427,14513,5759,10,7504
3,5152,8,3160,4876,6476,7351,4596,2424,1251,11105,1774,18482,18785,0,0,0,10459,37,4740,5468,2,2468
2,3119,7,6086,3221,2171,0,4099,3321,15843,6688,17733,17617,18343,0,1,1,7587,8794,1095,356,3,613
8,1278,1,2929,4565,7269,0,1511,1690,16051,4037,19088,18445,18756,0,1,1,10351,9367,15345,5845,3,8042
5,4485,0,9603,426,1643,867,1722,3330,16051,5300,17576,17727,18512,0,1,1,465,8572,13512,4528,0,6983
7,4371,0,9454,2683,7269,7351,1698,3871,12647,3444,18522,18296,18582,0,1,1,10459,9260,1096,356,3,613
4,2869,10,9108,4876,2963,66,1820,570,16051,5940,18166,17723,18551,0,1,1,5933,8922,1094,356,2,613
6,3396,1,8334,2091,3892,0,2016,2144,16051,7049,18843,18427,18721,0,1,1,10351,9373,1097,356,2,613
4,1982,8,6993,1025,3846,0,4654,3015,15471,9229,17198,18023,18413,2,1,1,8275,8882,1091,356,3,614
9,2801,0,7217,2855,3941,7351,3760,2688,6806,3576,17815,18044,18314,0,1,1,10459,9427,1092,356,2,613
1,4339,10,11938,4761,3197,0,3004,3986,15826,4800,17379,17908,18044,2,1,1,10246,8897,15345,356,0,8042
4,5152,1,7924,1694,1686,1188,3674,1403,12805,5972,18244,18081,18419,0,1,1,8377,9427,1093,356,0,613
5,4040,10,10273,4876,1396,7351,3077,4376,7891,8020,15998,15938,18602,0,1,1,2112,6080,15345,5700,3,8042
4,4706,10,11938,749,7269,7351,1289,4643,4514,10126,19253,2964,17145,0,0,0,9008,308,12931,2225,0,6728
1,3059,10,7556,426,1502,2013,1361,842,875,14493,11967,11982,16220,0,1,1,2112,3500,15345,5700,10,8042
6,4935,1,10439,1528,2055,5043,2424,3087,6498,7893,8371,11858,10773,2,1,1,6116,4229,5218,1742,6,2730
5,5152,4,4675,264,7269,5544,2894,1663,5346,15477,8984,10565,12392,0,1,1,9008,2344,15345,5700,6,8042
4,4740,1,8000,4876,915,4813,2286,3244,9525,15592,19253,14866,17090,0,1,1,2112,6360,12934,5700,10,6728
0,4837,2,11661,4876,7269,6830,2261,4923,13284,5502,19253,15858,17189,0,1,1,10459,6598,12933,5700,9,6728
6,4826,4,11938,1990,1407,6112,4317,1835,9958,12773,2965,3449,3511,0,0,1,6117,241,5219,1222,2,2730
4,2623,9,6881,921,5630,5741,3814,2994,9105,7454,19253,10388,15843,0,1,1,5203,3504,12932,5700,2,6728
2,4535,6,8763,1124,1524,0,3765,3693,9740,3855,19253,4045,18631,0,0,0,8724,621,15345,3341,2,8042
2,4265,10,8246,1533,840,7351,5598,3627,16051,10917,19211,18482,18785,0,1,1,8437,9358,1212,405,6,672
3,4014,6,10520,1551,4422,0,3360,4923,10147,9435,19022,18283,18547,0,1,1,8230,9150,1211,5845,8,672
3,5152,1,7916,543,2123,7052,4213,2510,16051,6241,18723,18482,18785,2,1,1,5059,9427,1207,5845,6,672
5,5152,2,9348,1095,614,0,336,4923,11133,15857,12200,12401,18396,2,1,1,391,4334,15345,405,2,8042
2,4244,7,9318,1137,1841,1082,1304,2464,9527,11542,17807,17447,18785,0,1,1,10459,8697,1206,5845,0,672
8,3322,10,7606,2252,4174,0,5598,1920,4945,2262,15747,16087,18149,0,1,1,8422,8430,1209,405,4,672
3,4278,1,10298,1237,7269,14,1424,1587,10170,15857,17911,16662,16663,0,1,1,10459,7687,1205,405,0,672
5,3515,5,8749,1923,3260,7351,861,1421,5509,4356,16889,15957,18037,2,1,1,391,6912,1208,5845,10,672
2,4309,6,11938,4876,4521,1239,4258,3591,10100,7151,19253,16540,16992,2,1,1,4151,8317,1213,405,2,674
5,4002,7,4640,222,4764,7235,2819,4923,5323,13721,19253,6828,16923,0,0,1,5506,1800,7198,5845,2,3753
6,2528,10,5740,1486,3913,7351,5598,1458,10495,15857,19253,16832,18158,2,1,1,8416,8014,12804,4653,2,6643
4,2984,0,4360,1004,5276,1420,4130,1394,7670,13765,17720,16724,17988,0,1,1,5508,8496,15345,2397,2,8042
6,2640,5,11938,1570,2809,1112,5044,1186,2834,5532,9052,9802,15266,0,1,1,5507,2964,7203,2397,10,3754
6,3190,9,8362,3362,2427,7351,2210,4591,15749,5438,14705,18482,16260,0,1,1,5506,6889,7200,2397,8,3754
4,2832,1,7148,3306,7269,2020,4633,856,16051,3697,9998,11871,15237,0,1,1,5507,4108,7205,5845,8,3757
3,4014,5,9484,1267,3339,7351,4755,1761,11822,14698,8520,8788,7458,0,0,1,8684,3938,7202,5693,10,3754
5,5029,1,11178,4876,677,7351,4751,1798,12062,9180,14638,18482,18785,0,1,1,4369,7199,7201,2397,6,3754
3,5152,10,8329,837,879,1472,2804,1731,7473,7848,18419,17777,18009,0,1,1,1970,9427,3478,1142,8,1795
2,4278,8,9412,3080,2623,0,3689,2802,16051,7414,18816,18123,17928,0,1,1,2325,9259,15345,5845,2,8042
6,3305,10,6640,4876,1704,0,3851,4683,12604,6655,18568,18482,18527,0,1,1,10459,8943,15345,1142,2,8042
7,4826,0,11938,879,1995,0,2443,4923,4091,3581,19214,18365,18350,0,1,1,9565,9251,8354,2719,10,4310
7,4544,1,9121,2059,1537,0,5598,1382,5552,2446,10960,14118,16015,2,0,1,6327,6469,8926,2924,2,4608
4,5152,3,7515,4876,640,1536,1460,1761,10564,6876,19253,17661,17617,0,1,1,1970,8725,3476,1142,0,1795
5,3726,6,11130,1365,3897,0,2852,4923,9069,6830,18475,17499,16094,0,1,1,9482,8954,3479,1142,10,1795
7,3125,10,9645,1176,1930,1095,4514,3118,16051,8638,18990,18210,18464,0,1,1,9872,9427,2842,5845,3,1464
3,2926,2,5121,2338,1153,2486,4258,1389,9695,15857,4164,5912,9394,2,0,1,1990,1467,3477,5845,6,1795
6,3963,7,10790,2619,3211,0,3246,4586,8678,6423,17415,16611,16312,0,1,1,2325,9427,3480,1142,3,1795
8,4541,1,5666,2046,2212,6017,650,245,16051,1646,4985,8387,6228,2,1,1,7422,3431,15345,4126,10,8042
5,3858,10,9436,966,2723,6413,3549,3055,15245,772,916,967,2526,2,0,1,9808,6,12335,4066,8,6392
1,4249,4,10316,1731,7269,303,1174,1070,11918,11157,19083,18482,18502,0,1,1,7943,9222,12331,2050,5,6388
9,3928,8,11938,1271,1549,884,5598,4923,9937,1028,16599,17353,17232,0,1,1,4489,7702,5999,5348,8,3214
9,4973,10,11664,4376,1200,1309,3322,4626,13403,15857,14428,15418,16201,0,1,1,3778,6901,15345,4126,4,8042
5,5063,10,10184,898,757,5944,3972,1573,9503,5204,3560,6615,1482,2,1,1,4997,2674,12332,5845,5,6389
6,5100,7,11679,3937,7269,7351,4266,3234,6847,7909,18965,18250,17369,2,1,1,1071,9427,11743,5845,8,6104
1,4835,10,11559,3387,7269,0,5456,4923,13060,7938,19253,17947,17147,0,1,1,7024,9427,15345,5845,10,8042
2,3538,9,7223,4163,7269,3757,2046,241,14997,3019,8959,11434,8954,2,1,1,8340,5220,12334,4126,10,6391
7,4602,2,10092,4566,2159,0,2523,3890,12050,7618,15499,14878,16653,0,1,1,4833,7282,356,5845,8,242
6,5152,6,10297,4179,5332,858,726,2297,5318,2620,4231,5384,7767,2,1,1,10459,1132,12214,4091,8,6334
7,4653,9,11938,458,5253,5236,2126,2912,16051,1709,14528,14947,17736,2,1,1,550,5743,15345,5845,8,8042
0,5048,10,11938,4876,1306,3819,2830,1407,6228,3995,5563,5411,9426,0,1,1,1568,9427,4963,1644,0,2596
9,2498,10,5889,1342,5944,4658,2523,4603,8449,2112,3949,4563,4016,2,1,1,6418,144,14166,4743,10,7329
4,4126,5,11938,3201,2651,7351,5264,1392,9310,15857,3444,3601,4869,2,0,1,10038,159,549,3663,9,341
6,3349,8,7899,775,7269,0,2443,2547,5380,3682,4711,5474,4546,2,1,1,7617,9427,946,305,6,537
8,4157,7,8003,2239,3311,1540,1594,1830,8688,1815,4806,3911,5321,0,0,1,10459,205,4594,3663,10,2411
0,4984,0,10786,2544,3159,4723,1174,649,5228,3012,1855,18482,1822,2,0,1,6870,9427,11050,3663,10,5746
5,4265,0,7630,1431,7269,0,716,1635,8460,1189,3569,18482,6354,0,1,1,10459,326,1116,362,6,627
9,3369,1,11938,4030,7269,1512,3182,2006,16051,1066,4873,7638,2123,2,1,1,10459,2016,5430,962,8,2838
9,2397,1,4646,4778,7269,4671,2443,3121,14128,2584,1036,998,3593,2,0,1,1507,15,1897,904,9,1029
8,4497,10,9264,3129,4805,7351,3824,3937,12771,1529,12462,12119,14022,0,1,1,10218,4801,11058,3668,3,5748
8,5152,1,7764,4876,3415,770,1053,4923,10471,5056,16428,18482,18785,1,1,1,6645,6806,1345,962,5,760
8,2827,1,6353,4376,5020,1685,939,1184,5512,1242,19253,3639,4689,0,1,1,6589,0,3549,5845,4,1841
8,4939,10,7989,1148,4811,3939,5598,4549,12033,4379,16085,18482,15827,0,1,1,6588,7102,1346,962,8,761
5,5152,9,6451,1604,7269,3194,4083,1677,5839,15857,3364,2293,18785,1,1,1,2374,0,10503,614,8,5453
9,3954,10,5676,3889,7269,1694,3272,2183,6512,3464,7175,18482,6748,0,1,1,6589,3349,1344,962,5,759
7,3672,10,7180,4070,3437,1741,2210,3118,15860,15857,19253,18482,4694,0,1,1,6589,1522,1896,962,10,1028
5,5152,3,8178,1000,2742,7351,5045,1403,1177,11768,19253,16559,18384,0,1,1,9461,6194,1421,473,0,813
7,2838,7,10030,910,3238,4277,1389,1465,4939,11275,17597,15338,16301,0,1,1,637,7583,1858,607,10,1016
3,4725,10,10153,886,4686,6332,207,4781,4923,15857,4148,4172,2301,2,0,1,5583,493,1853,606,3,1017
9,2780,10,5761,3759,2005,7351,5598,4381,7939,2440,16581,15818,11495,0,1,1,636,7918,1856,607,3,1016
1,5152,7,10837,986,2516,4914,1983,1536,6805,15857,18064,16387,10601,0,1,1,636,9427,1857,607,2,1016
9,2860,8,5639,3937,3238,3305,2700,2390,7917,15857,16581,15818,4019,1,1,1,7921,7918,15345,607,10,8042
6,4706,5,8789,2027,1766,7351,5598,4798,4540,10078,14474,12032,10041,0,1,1,636,4050,1855,607,8,1016
8,4439,4,7951,1706,2257,0,805,870,16051,13033,10915,18482,8146,0,0,1,10459,3218,1854,3247,8,1016
2,3018,1,5063,4876,5901,3595,1767,196,6864,12503,9812,7306,18785,0,1,1,636,1051,15345,607,0,8042
4,5152,10,11938,4876,1753,3086,3734,3110,16051,6392,8525,8600,6006,0,1,1,6826,1657,11746,4715,0,6106
3,3980,2,11938,2661,2247,0,4201,1046,2333,12480,18752,18064,18250,0,1,1,8641,8585,15345,1621,2,8042
7,3572,0,7161,2919,1575,0,2993,2006,7145,11245,18683,17962,18572,0,1,1,10459,9427,4884,1621,9,2547
9,4198,1,10597,4229,1401,0,1397,2096,15300,10771,18702,17770,18012,0,1,1,8641,8600,4888,5845,8,2547
6,2664,10,11938,3362,3220,0,2749,4923,12054,15857,18773,17853,17477,0,1,1,9102,8700,4887,1621,10,2547
8,4142,7,9543,1400,974,0,1615,1539,16051,15857,13258,14031,16350,0,1,1,9103,5452,4890,1621,3,2547
2,1544,10,3626,4314,3104,7351,2647,1776,8798,11585,12301,11013,14875,0,1,1,10459,9427,4891,1621,3,2547
3,4198,1,8875,4053,918,0,572,3213,14694,8914,18261,17603,16983,2,1,1,3631,9427,7023,2354,3,3689
4,2472,0,4345,4876,2555,0,1012,2723,10615,8610,19253,7083,16459,0,1,1,9901,556,4889,1621,8,2547
2,3139,10,11938,4547,7269,120,2443,2129,5411,950,19253,13768,15442,0,1,1,9901,5500,4886,1621,10,2547
5,3295,9,6163,2325,4114,0,2725,4923,2737,2763,5889,8449,8971,2,0,1,5291,2272,8948,2932,10,4626
7,4544,2,11938,3501,3079,0,4060,4045,8495,6222,18757,17952,18785,0,1,1,707,9053,7011,5393,6,3685
6,3765,10,9406,1253,946,1506,3503,4439,10149,7529,16936,16337,17820,0,1,1,9788,8969,7009,5393,8,3685
4,4989,7,11819,3881,2492,7351,5598,4539,14119,4879,1742,1871,14323,0,0,0,707,169,7007,2380,8,3685
7,4444,8,9272,968,7269,3202,2443,3685,8414,6771,15795,13926,16006,0,1,1,1615,8070,7012,5393,9,3685
2,5152,10,6286,404,5301,0,5598,1587,441,9405,19253,16626,17530,0,1,1,7168,8616,7127,5845,9,3723
9,5152,1,11938,2969,1101,0,1540,4244,8518,4904,19253,18482,15196,0,1,1,10459,7834,7013,5393,4,3685
7,3578,5,8771,274,86,2981,1452,4172,9544,7900,16436,16114,14622,0,1,1,707,9427,7010,5393,0,3685
7,5152,10,10521,892,802,1159,1014,4471,16051,8346,15136,18482,13994,0,1,1,1615,8273,7008,5393,5,3685
6,5152,1,9564,4876,7269,7351,413,3201,10489,5644,9946,12570,14547,0,1,1,1615,5519,7126,5393,2,3723
7,4167,5,10804,881,2090,4980,5287,1746,7598,5853,12510,13931,18785,0,1,1,7168,6667,7128,5393,8,3723
7,4572,7,9060,3790,7269,35,272,4063,9092,1010,7372,8492,18785,2,1,1,4059,1888,13741,5845,10,7088
8,5152,8,9898,1331,7269,4213,5598,4923,9247,15857,11660,10399,17126,2,1,1,6340,1931,6478,2173,3,3437
7,5152,7,7909,4876,2584,224,1234,4388,10336,1212,9758,11860,12152,0,1,1,1547,5442,2586,5845,5,1349
8,5152,10,9048,1876,3846,7351,2390,2530,16051,3092,8193,9733,18785,0,1,1,1547,3850,2585,5845,4,1349
6,4962,1,11938,414,2940,1061,1550,4345,8073,1602,7016,9393,8030,0,1,1,1547,3199,2588,813,10,1349
8,3578,1,8259,948,2340,52,922,4686,16051,1295,3339,3561,18785,0,1,1,1547,503,15345,5845,10,8042
9,3644,10,8083,4212,3207,0,5598,2878,13501,5531,10249,11906,10880,2,1,1,10459,5176,2589,4816,10,1349
6,3784,0,11938,2074,1399,3428,3147,2930,11206,6532,1735,2143,1061,2,1,1,9848,158,14457,775,8,7474
2,3844,9,8019,1210,2340,796,4654,2792,11247,15857,19253,10041,11896,0,1,1,6885,3042,2587,813,10,1349
7,4040,0,10547,1516,3031,0,2016,3038,12346,4942,3765,8928,14073,2,1,0,2584,9427,1364,426,5,779
8,5152,10,11938,3558,3881,7351,5598,3533,9461,3351,3985,5414,6782,2,1,1,2532,1262,15345,739,6,8042
5,5152,2,8043,4876,2822,7351,5183,3075,222,8616,19253,16244,13588,0,1,1,8866,8313,1661,5845,10,932
3,5152,8,6494,4265,3235,1472,5598,4923,4395,3410,5410,7478,14128,2,0,1,9310,9427,8738,2855,4,4521
8,4142,10,10241,3547,1599,478,5598,4668,6506,12496,12596,12544,18785,0,1,1,3363,2384,8739,5845,6,4522
7,4411,7,10047,1721,2106,107,4550,4000,7602,9251,10809,11184,14194,0,1,1,7804,3176,14407,5845,10,7440
2,4408,10,8741,4876,2040,3817,2443,1308,13350,11281,19253,15091,18083,0,1,1,5338,7598,4662,1557,10,2438
3,3800,6,9512,387,907,0,5598,4923,6821,3141,19253,18482,17430,0,1,1,5338,5302,4669,1557,3,2438
3,5017,10,11938,1345,679,7351,1846,3307,9810,8184,12597,10918,15417,2,0,0,8130,4274,4668,5845,2,2438
1,3733,10,7540,703,1182,3305,2830,191,15218,9839,8609,10555,7635,0,1,1,2194,3683,4664,1557,2,2438
2,5152,10,10176,676,1375,0,2126,1192,6389,12962,15818,14045,16936,0,1,1,1697,6961,4667,1557,10,2438
1,3976,9,11097,4876,7269,310,4659,1335,16051,12594,14692,13487,14827,0,1,1,1697,9427,4666,1557,0,2438
3,5152,0,6994,1063,1403,7351,2902,1376,1703,9106,2311,2667,5439,0,0,0,10459,222,4663,5264,10,2438
2,4694,9,9869,2342,575,0,4506,1697,16051,15857,7640,9337,6288,0,1,1,5949,2562,4665,1557,2,2438
2,4377,9,8431,724,3328,7351,2390,436,16051,15857,14361,12588,14428,0,1,1,5338,6176,15345,5845,8,8042
5,3572,0,5793,1923,2928,3267,5598,1435,13918,7669,3424,3253,4448,0,1,1,2194,324,4661,5845,3,2438
2,5152,10,7233,3362,6042,7351,1173,3716,9483,13421,8263,12994,8730,2,1,1,7193,9427,6420,4299,5,3410
5,4874,10,9062,3293,5650,0,3829,4527,10524,11749,8263,12994,5811,2,1,1,9083,5330,6420,4299,4,3410
4,4935,6,5840,4876,6324,5059,2390,4923,16051,12547,7203,11111,2186,0,1,1,9595,3155,1163,4299,0,660
7,5152,8,8618,4876,6439,2340,2618,4763,13044,15857,19253,17119,9694,2,1,1,10459,9427,14001,1210,9,7220
2,4976,10,5570,2683,3271,4912,5598,4341,13373,11454,10447,11255,1823,2,1,1,8300,5118,14255,4177,9,7365
5,5103,9,9160,3914,5813,7351,1326,2695,1221,13498,5246,18482,1516,2,1,1,5430,0,8625,4387,10,4463
6,4921,8,11938,3707,7269,7351,1386,2380,12128,3102,7727,11746,1178,0,1,1,1687,3223,2523,4299,3,1306
0,5152,5,8179,493,5907,0,5052,2380,16051,10519,14436,12923,8167,0,1,1,4650,3988,15345,4008,0,8042
0,1306,10,3556,4876,7040,1828,5598,913,1067,940,8263,18482,18785,2,1,1,10459,5330,6420,4299,9,3410
9,5023,10,8989,3959,5097,875,3292,4515,7017,11944,17381,16477,8107,2,1,1,2709,7788,3992,4537,8,2085
8,2838,10,4120,4876,7269,3331,767,4045,8415,6907,18209,17838,17662,0,1,1,1743,9427,12645,4256,8,6556
7,4400,10,6213,2578,7269,0,750,1341,7776,9588,18988,18175,17252,0,1,1,7151,9427,12651,4256,10,6556
6,3247,10,4264,3713,3846,3384,5598,3650,6792,7424,18219,17331,15357,0,1,1,10459,9427,12653,4256,10,6556
8,4102,1,10053,3697,1768,892,5212,4923,9050,3132,19253,8536,18785,0,0,0,10459,9427,12644,217,3,6556
2,3170,4,4269,3881,3090,7351,2875,2797,309,7761,17989,16927,15156,0,0,1,7151,8505,12647,4255,0,6556
8,5152,0,7287,4561,3265,7351,276,4923,11704,5297,13330,15325,12418,0,1,1,10459,7632,15345,4256,4,8042
1,2590,2,4926,3790,7269,0,3702,3405,16051,5170,19253,15634,12627,0,1,1,5892,7474,12649,4256,0,6556
3,3258,1,5585,4256,5149,297,5598,4674,140,5763,12556,18482,18785,0,1,1,10459,6275,12646,4256,0,6556
3,2525,10,3714,4716,7269,0,3170,4923,6359,4393,19253,4593,5478,0,1,1,5892,683,12648,5845,8,6556
6,4615,10,11938,3267,561,7351,4201,3330,10105,3742,14987,13540,11612,0,1,1,7151,9427,12652,4256,9,6556
1,4706,10,11938,1721,7269,0,2558,3533,1903,15857,18620,17987,18550,0,1,1,8,8928,13439,4514,3,6953
2,4759,3,10231,4876,672,0,1043,3600,14582,10778,17362,16650,17748,0,1,1,10459,7764,13443,4514,3,6953
4,3175,10,9092,254,5051,0,1862,1621,16051,15857,18159,16253,17561,0,1,1,8991,8210,13444,4514,0,6953
4,3733,10,9777,180,3319,0,1326,2728,3626,11993,16931,18482,18134,0,1,1,8991,7268,15345,4514,5,8042
0,3175,10,9445,4876,1883,0,5598,1835,15108,11351,14050,12002,16215,0,1,1,10459,5549,13438,4514,0,6953
0,1656,8,5461,948,7269,0,5598,4923,16017,9233,3152,2800,10914,2,1,1,427,33,15345,4454,0,8042
4,4135,0,6722,932,7269,0,2868,1881,4963,15857,15952,14518,13899,0,1,1,8,6878,13440,4514,8,6953
1,1670,6,5337,316,6612,0,2364,1847,1159,9194,2630,3073,12147,2,1,1,427,280,13441,4514,0,6953
1,4524,2,9136,4876,831,7351,2464,2805,13929,12660,14747,12305,13199,0,1,1,7650,9427,15345,4514,0,8042
0,3464,2,10748,4876,3869,0,5380,2723,14047,6979,5915,7509,18785,0,1,1,8329,1831,13442,4514,0,6953
4,4948,10,9823,2578,1762,0,1927,4668,12954,15857,19253,18207,18741,0,1,1,8823,9128,8475,2829,0,4367
8,2477,10,6570,4876,2434,0,5598,3762,3847,15857,19176,18482,18445,0,1,1,8823,9328,8479,2829,3,4367
9,3009,1,9899,2190,2942,23,4077,4923,16051,13665,19253,15966,17084,0,1,1,9142,8141,8477,2829,2,4367
8,4259,7,8453,3487,2269,0,5598,4567,7849,8378,15195,13850,15918,0,1,1,8823,6627,8480,2829,10,4367
4,2130,8,4275,4876,6258,856,1970,1640,1929,14525,17662,16973,16670,0,1,1,8823,9268,8478,2829,5,4367
0,2926,3,6569,4876,4679,0,3272,489,16051,13929,17269,16884,15366,0,1,1,8823,8497,8675,5021,3,4487
7,2597,9,6453,4427,3506,0,2364,2547,16051,14127,12665,18482,12338,0,1,1,9142,4644,8674,2829,2,4486
8,5152,7,10458,1580,2033,1508,3056,2469,8662,9349,11116,10990,9861,0,1,1,9142,3824,8476,5845,3,4367
0,4599,2,8693,4100,3527,0,5598,2267,16051,13192,11436,9210,5524,2,0,0,10459,6703,8474,3937,2,4367
8,2466,2,3072,4876,5867,7351,2151,4923,6423,8273,2338,1582,4932,0,0,0,9142,39,8473,86,2,4368
8,5152,7,7123,975,7269,128,2210,3727,8488,5543,19136,18313,18474,0,1,1,4747,9362,2448,5845,8,1271
3,4700,10,11938,3477,1698,510,4609,3871,9799,6895,18374,17244,17523,0,1,1,8901,8844,10380,3438,10,5384
4,4384,5,8462,1017,1004,1411,4032,3293,16051,6772,17835,17191,18785,0,1,1,2845,9427,2450,773,10,1271
7,4411,7,8490,1274,1545,2103,977,4580,9321,3525,19253,4977,3686,0,1,1,8873,1097,2454,773,5,1271
6,4882,10,11446,2024,1445,7351,5598,3655,7609,15857,7221,7388,13903,2,1,1,10459,1998,2449,773,6,1271
6,2664,2,7576,1731,3126,0,1985,2936,9059,12792,7302,18482,5183,0,1,1,8873,3209,13303,5845,8,6905
5,3947,6,11938,975,7269,7351,2210,970,6459,3139,19253,5014,18785,0,1,1,8873,1156,2453,773,9,1271
9,4008,6,7993,1871,2253,0,1492,4923,8045,1799,5165,7349,18785,0,1,1,8873,1723,15345,773,8,8042
3,5152,1,11938,4876,1528,1140,634,1564,8248,11234,19253,13399,14461,0,1,1,10459,9427,2451,773,8,1271
6,3018,4,5931,1911,2006,88,765,4923,14986,1192,1844,18482,18785,0,1,1,8873,108,2452,773,10,1271
1,3050,10,4429,1706,4780,7351,5598,3878,5733,6997,1703,18482,18785,0,1,1,10255,0,15048,4757,2,7828
6,4053,2,3581,3187,7269,0,2424,2048,4401,15857,5663,7506,1753,0,0,0,10321,607,4155,5845,10,2180
9,2037,6,3925,4505,953,3765,3643,1875,16051,15857,1103,1131,1080,2,0,0,10459,1,13009,2428,2,6769
0,1440,1,11938,296,4614,1676,2182,666,5804,13471,1449,1404,3475,2,1,1,10231,9427,14999,5665,0,7792
6,2590,0,5390,821,3929,7351,2210,2096,12191,1938,1227,1130,2842,2,1,1,9493,0,15345,5845,4,8042
2,2084,10,4141,1323,1619,7270,1508,1392,14617,3643,11168,18482,18785,0,0,0,10274,9427,853,5845,0,491
5,4572,10,11501,1727,1652,6710,1157,856,14172,493,1228,1036,18785,2,0,0,7448,26,15345,5703,0,8042
5,2753,10,5278,905,3225,0,2540,1706,13281,14858,1190,18482,1559,2,1,1,10348,0,15183,4757,3,7921
0,2695,3,11938,648,2055,7351,4092,163,15709,9523,19253,1238,1004,2,1,1,10265,0,15071,4757,10,7839
8,2576,7,6962,2301,4819,0,2929,1302,16051,4206,17666,17064,18201,0,1,1,6712,7766,15345,3196,4,8042
6,2653,10,8453,3335,3501,0,4440,740,15975,5464,17159,16135,18785,0,1,1,6712,6399,9632,3196,5,4986
4,2150,8,5301,4876,2292,7351,3394,2347,14793,15857,5785,6805,5045,2,1,1,5937,1138,14045,4686,0,7249
9,2472,2,5286,2003,3612,0,1864,1638,4922,3613,4752,5146,18785,0,1,1,6712,9427,9631,3737,8,4985
9,2994,1,7529,1120,2680,2459,2210,2129,5148,12846,11564,18482,14710,0,1,1,1880,3007,3197,3196,2,1647
