Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Views,Likes,Stream,Comments,Album_type,Licensed,official_video,Album,Title,Channel,Composer,Artist
6,4218,10,7842,434,280,4676,871,2140,10383,9584,15450,14601,1269,6453,0,1,1,10455,6440,2165,8,58
5,3553,2,3477,1612,1995,880,3897,3737,11643,5990,15450,14601,2358,6453,1,1,1,8822,6440,5845,3,2
0,2541,7,9002,292,4822,59,3241,2986,14949,7049,15450,14601,1314,7090,1,1,1,1028,15345,2165,10,11
4,1928,4,4628,323,5159,5048,1656,2941,8057,12334,16431,14283,13869,5883,1,1,1,3155,724,232,8,94
3,2614,0,5848,1279,4249,5048,2260,1742,10959,14304,2607,14283,14115,97,1,0,0,10380,15345,5187,3,96
6,3953,7,7174,214,2878,0,3288,4026,4964,13345,14580,14283,8750,7471,0,1,1,7298,11319,4846,3,82
3,2367,9,5352,2903,4560,0,2106,2457,6006,12717,13030,14283,13972,4366,1,1,1,10380,723,232,3,66
3,3185,11,8338,313,1118,5048,1349,3386,7016,8588,5596,5792,13972,285,1,1,1,10455,12237,5807,2,96
2,2602,2,9027,234,4623,0,2346,1668,945,8653,6225,7274,9293,1142,1,1,1,5643,725,232,10,12
1,1985,0,7447,1247,4623,0,3897,1272,10973,14308,11318,10357,6203,3194,1,1,1,10380,727,232,0,96
6,3530,9,5848,527,4623,0,3679,3487,11281,11083,8756,5953,5630,1667,1,1,1,10455,726,4844,9,59
1,3553,2,5848,1535,3860,0,3897,1682,13938,10112,6225,7274,13972,1142,1,1,1,119,725,5845,8,55
4,3834,4,5289,296,2650,0,2462,2941,9316,10429,8595,6340,4445,2062,1,1,1,3155,15345,4844,3,22
9,4316,7,8859,3094,3646,5048,3589,4250,3808,4844,15120,6016,15176,517,1,0,0,2153,5981,2008,6,32
9,4578,8,5848,1828,2716,701,3241,4571,3870,3749,1671,1534,8942,15,1,1,0,2153,5982,4401,10,43
8,3974,2,9202,2323,2954,0,987,3222,3676,8653,7391,8244,8988,7090,0,0,0,70,10987,5805,8,95
9,3794,7,7796,1800,4623,5048,4105,2034,8650,3605,9746,13221,9246,6934,0,1,1,10116,1258,473,4,75
8,4347,12,5848,1694,3914,5048,3897,3295,3844,11436,10168,9219,7363,7090,1,0,1,10455,5980,2260,10,96
9,3553,9,9691,2903,4614,950,1096,3873,8815,10441,3919,14283,13972,7090,0,1,1,7089,11027,2007,4,81
0,2182,0,6148,1712,4772,0,5065,2941,1492,10209,6009,4413,3311,840,1,0,0,7718,10856,1581,0,11
9,3985,6,9461,2346,3454,5048,2747,3123,2912,9312,2000,2135,763,300,0,1,1,1555,5979,5845,7,63
5,4221,11,8015,481,3440,0,3897,1978,3836,10528,18560,17080,16564,8348,1,1,1,6271,7540,5845,3,24
8,4610,9,11185,1454,2236,5048,1168,3362,7338,6606,8504,8783,16084,1447,1,1,1,2489,12831,3055,0,85
5,3870,12,7126,567,4623,5048,3958,2044,3796,7140,14015,14283,8115,5514,1,1,1,6271,7546,5569,2,37
9,4410,3,5848,2157,4623,0,657,4585,3124,8653,14001,11664,6415,3835,1,1,1,2324,7545,5569,4,81
6,3466,2,7890,694,2096,3010,3897,2695,3839,5665,15120,3674,2424,610,1,0,1,6271,15126,5308,2,57
5,3553,0,11243,2923,4744,270,3914,4740,15757,7308,15120,10866,3382,3603,1,1,1,2324,7544,5569,8,51
9,4465,7,10185,1316,1464,895,700,4433,7348,1172,1516,14283,1330,21,1,0,0,10455,10079,3184,10,77
9,4281,11,6851,2953,4623,6600,3897,2941,7368,2293,15120,4656,1492,1845,1,0,0,2489,7541,4791,3,62
7,3946,9,7295,986,4623,0,2346,2069,3093,6417,15120,2843,1610,7090,1,0,0,2324,7542,5194,4,96
7,4667,9,11139,1416,4623,5279,3813,4824,8493,9043,2394,1854,1042,4,1,0,0,10455,7543,2885,10,36
5,4008,8,7840,599,3866,52,3897,3988,10474,12841,15229,14323,13481,7090,1,1,1,5891,688,215,1,96
5,3899,9,9152,3256,3570,5048,791,2230,8650,14326,15120,1807,10660,175,0,1,1,889,15345,5079,6,3
1,3905,6,9219,296,1739,0,3897,2659,762,8324,12781,10118,8968,3777,1,1,1,4999,15345,215,10,79
3,3593,0,10959,285,3351,0,2874,1678,11091,8653,11968,11150,12531,3467,1,1,1,7401,687,5845,3,78
5,3635,12,5848,2186,3681,0,3914,3593,14525,8653,13716,8993,13972,2341,1,1,1,7401,692,215,8,2
4,2103,10,6228,342,4623,57,2602,2798,13104,10039,15120,9638,11542,3783,1,1,1,232,690,215,0,73
3,4250,10,5848,852,5232,0,649,3791,13359,3979,15120,14283,7763,2345,1,1,1,2250,689,215,9,26
7,3781,0,6082,285,4202,1952,4575,4904,7620,8653,8956,6166,13972,7090,1,1,1,4999,15345,215,3,71
4,1868,7,6679,2903,5648,0,2847,785,10479,8653,11107,9083,6448,7090,1,1,1,10455,691,5845,0,85
8,3767,12,7026,1083,1302,2602,1365,4803,8650,13978,9932,7503,6622,2853,1,1,1,10455,693,215,8,71
3,4175,1,8122,1694,1305,476,2338,593,9803,7868,16748,15723,17888,6859,0,1,1,8309,7673,4198,8,96
5,4245,9,8157,2903,1013,5048,4788,4343,9262,5980,15803,14250,15035,5244,0,1,1,10040,3405,1102,10,32
8,3553,11,9343,2228,824,6493,1507,3652,9938,8560,8286,6132,932,3356,0,0,1,5398,2516,4198,10,67
4,4652,0,10696,1938,4623,5048,650,3873,9241,8653,3803,2826,13972,269,0,0,1,2992,15345,792,0,39
3,4705,10,6669,1112,782,6389,3897,584,9788,2723,1179,1207,802,21,0,1,1,5118,6474,2173,2,82
5,4758,4,11772,3082,4623,6672,749,1056,9531,927,2926,2284,4037,109,0,1,1,2496,15345,362,4,73
4,3553,8,8815,2083,1158,0,4792,2941,9560,8580,3235,2866,7477,260,0,1,1,7616,10154,5845,0,67
4,4328,12,8781,2903,947,5597,2216,1167,9277,6025,2192,1833,3754,59,0,0,1,9761,15345,2801,0,96
5,3553,0,9009,277,1981,6215,2004,1053,9516,7059,15120,941,2334,2,1,0,0,8856,11032,3794,8,84
4,3553,7,10819,2903,4623,4537,3043,1035,8650,2173,2655,2191,4353,29,0,1,1,9249,2517,2438,2,83
8,3553,9,5104,1450,1265,619,3897,4080,11737,12192,2682,2655,984,560,1,1,1,6375,15345,3412,5,82
2,2073,11,8996,218,4165,787,1846,727,2626,12264,3677,3873,1119,819,0,0,0,2290,10246,5845,0,2
4,3553,8,6876,3748,2080,0,4680,3364,12896,6294,5920,5175,901,1513,0,0,0,9764,41,5558,6,85
8,2110,9,4833,916,1030,1644,613,4441,11753,7988,2682,14283,694,560,1,1,1,6375,10247,3412,10,77
6,2543,7,5848,2325,2738,811,3897,2941,6816,7837,1863,1853,681,7090,1,1,1,10455,12244,3406,3,17
8,2233,12,7166,2903,817,5048,3897,3718,3822,8653,1562,1330,664,69,1,0,0,6375,15345,18,8,71
4,1591,11,4167,285,2820,223,709,2941,11082,12853,1510,1258,638,59,1,1,0,6375,10160,3893,0,13
3,4025,11,9877,2903,1470,0,3728,2201,1813,6743,16654,14283,13972,7090,0,1,1,1074,10252,5845,4,69
0,4683,7,947,2903,5927,7269,2820,1,8650,471,11892,10137,14945,3934,1,1,1,9802,12343,5845,0,62
0,4807,3,265,1144,5766,7270,5109,1,8650,764,9220,7746,6620,2110,1,1,1,5214,15345,3273,0,96
0,2,11,698,0,1176,7113,4970,0,0,431,869,911,13972,0,1,1,1,8080,15022,3384,10,27
0,4793,1,720,3142,2695,2187,4496,2941,8159,206,15120,7746,9068,7090,1,1,1,6347,13319,3273,3,11
0,4782,3,540,1809,6018,7268,3897,1,1331,1485,11892,10137,3728,3934,1,1,1,965,15345,3273,9,73
0,1374,3,990,2903,4623,5048,3705,31,15094,8653,2693,1679,2362,63,1,1,1,965,15345,3790,10,3
0,4803,10,617,1365,6279,7249,4548,2941,1177,8653,15120,1803,1763,7090,1,1,0,203,3475,1406,0,11
0,4808,2,1241,1911,4560,7257,5017,1,7268,2487,11892,10137,2875,7090,1,1,1,965,15345,3273,2,96
0,3318,11,176,2571,4623,6712,4924,2941,3664,9573,7968,6487,1444,1812,1,1,1,10455,12424,2689,2,11
0,4807,3,265,1144,5766,7270,5109,1,30,764,5191,5367,6620,869,1,1,1,10455,2305,4630,0,11
0,2,7,698,0,1176,7113,4970,0,0,431,15120,911,9980,0,1,1,1,8080,15022,5845,0,88
0,4782,3,540,1809,4623,5048,5092,1,1331,1485,11892,10137,3728,3934,1,1,1,965,12343,5845,0,43
0,4807,1,744,1923,6295,6660,3813,2941,1904,15857,15120,10137,10038,3934,0,1,1,6346,15345,3273,0,39
0,4808,2,1241,1911,4560,7257,5017,2941,7268,2487,15120,14283,13972,3934,1,1,1,965,12343,3273,0,96
0,2110,7,315,2319,2215,7272,2276,31,2934,406,2217,1856,2295,55,1,1,1,1572,10173,5521,0,88
1,3553,9,7909,745,5471,5048,3897,2931,806,8614,17708,14283,14735,7531,0,1,1,10455,8372,4299,2,56
5,3307,0,8258,1486,4623,0,964,1197,1222,6432,18804,18132,11845,8939,0,1,1,4701,6853,970,6,34
7,2418,1,7031,1357,5304,0,3897,2890,3128,2842,16585,17155,6554,7845,0,1,1,10455,1250,4873,3,55
8,2195,11,7993,567,4471,0,2495,2941,3150,2217,15120,15760,7772,6032,0,1,1,4652,6938,1151,6,13
2,3553,12,6677,921,5720,0,2053,2578,1211,8454,12387,14322,3922,5809,0,1,1,2302,3454,1151,6,93
5,3452,9,5848,2903,4626,789,3837,2276,1961,6366,3766,4978,1152,616,0,1,1,2626,8373,4299,10,96
8,3400,7,9353,808,4623,5048,907,2941,8650,6661,15120,14043,2716,5450,1,1,1,9312,595,4195,5,95
2,2883,12,5840,2903,2271,5048,603,3570,8650,3809,13611,14377,2270,7015,0,1,1,7521,401,4195,0,82
3,2195,6,5473,992,5935,0,2053,1974,2345,8741,11418,14686,2130,7527,0,1,1,6559,10416,1151,2,92
6,3352,0,5848,1621,1488,0,3897,2941,1219,9330,16055,15031,1945,6355,0,1,1,8339,15345,1660,3,14
0,4175,2,3993,1523,3557,4934,1760,3068,8650,531,5917,3575,9245,1493,1,1,0,8900,9374,5845,0,82
0,3553,0,3754,1481,4832,4656,2565,2941,2956,739,8394,6753,11083,7090,1,0,1,8900,13316,1118,10,90
0,4688,7,5635,3280,5648,6375,2820,811,15636,974,1587,1475,8460,57,0,0,0,1884,15345,4971,10,55
1,4593,1,5848,2554,228,0,1424,1376,10422,7131,1607,1370,7874,35,1,0,0,3135,9375,4034,8,75
0,4425,12,7704,3503,216,3923,1299,2144,13037,6247,7747,6688,6653,1905,1,0,0,10455,9373,5720,10,95
2,4797,12,9516,2903,699,5048,2338,918,8650,8653,14193,12680,8393,5940,1,1,1,657,9372,5845,2,76
0,4556,2,6557,1052,588,5048,3939,2941,2271,407,925,963,3681,2,0,0,0,1885,9371,5845,0,37
1,4691,0,4033,2903,1911,6856,1685,1677,13518,817,15120,5345,3918,388,1,1,1,8900,12434,4436,4,73
0,4600,0,2636,3699,2579,5435,3897,1426,14901,8653,5383,4848,4560,7090,0,1,1,1884,8069,4436,10,58
1,4353,2,2876,1176,4331,164,3897,1761,7387,8653,5137,14283,4543,638,0,0,0,1884,13317,517,9,32
3,2400,12,6409,327,5408,0,3788,1206,10791,13480,9295,9316,16962,3941,1,0,0,7664,15345,3172,6,71
5,3553,12,5380,2903,3767,4910,3897,4258,5466,15093,15120,12265,13972,4940,1,1,1,7665,11976,4850,0,96
7,1665,11,5848,256,4623,0,2305,2941,8650,10643,8280,6541,8157,7090,1,0,0,8088,15345,5845,0,43
1,2528,0,8056,662,4805,0,3897,2941,12305,1216,15120,14283,2868,439,0,1,1,7581,4748,1586,5,77
5,3553,7,4797,1004,4409,5048,3276,4752,5486,12526,927,966,6778,2,1,1,1,10455,2989,4030,2,79
5,1652,4,3658,2903,5659,0,964,1403,8295,14606,6936,8077,7517,2954,0,0,1,10455,11975,5845,8,75
0,825,7,3107,2903,6138,1689,2216,1257,12238,12651,1837,1529,4783,11,1,1,1,10455,9643,4030,0,15
1,2393,1,5848,1176,4573,843,2955,2941,14259,9666,9479,8799,4506,1968,1,0,1,8088,11978,4029,10,71
3,3553,7,4115,785,4623,1565,2027,1225,4135,8653,10279,7958,5586,2433,1,1,1,7666,11979,5845,10,55
4,4287,9,5848,1859,997,232,734,3546,8650,11523,15120,14283,6544,802,0,0,0,1188,11977,2969,0,28
8,3553,6,9027,359,4623,888,1550,4878,8192,9782,9655,8608,16894,3066,0,1,1,3697,5659,1903,8,59
5,4025,11,2716,426,659,1863,2447,4880,12214,10780,9655,8608,12631,7090,1,1,1,3321,5659,1903,5,14
6,3553,4,2522,214,2343,766,239,3528,8622,12519,9655,8608,11416,3066,1,1,1,10455,15345,1903,9,96
3,3073,12,2798,2903,1887,0,3382,2941,7474,7234,9655,8608,8331,3066,1,1,1,10455,5659,1903,10,30
0,3364,9,6033,662,3148,50,3862,4574,6535,9672,9655,8608,6947,3066,1,1,1,8142,5659,1903,10,82
5,4157,2,5848,418,734,740,1605,4848,8887,11386,15120,8608,5835,3066,1,1,1,8142,5659,1903,6,11
5,4543,2,9250,1617,2204,466,4258,2941,6902,7517,9655,8608,5159,3066,0,1,1,10455,5659,1903,6,52
7,4281,9,5848,939,1522,5048,800,4551,8650,8653,9655,8608,7667,3066,0,1,1,3697,5659,5845,8,13
4,3915,12,4481,2903,4623,5048,3189,4868,12529,14118,9655,14283,7068,3066,1,1,1,8142,5659,1903,0,11
5,4389,7,5495,2903,2389,1594,3939,4026,6903,13356,9655,8608,3155,7090,1,1,1,8142,5659,1903,1,79
0,4143,7,5848,1025,2163,4244,1392,560,13635,7709,3338,3156,10470,7090,1,1,1,6107,5704,5845,9,11
3,3553,7,5848,2903,1295,2852,2087,1965,13693,8732,3673,2633,13972,313,1,1,1,6107,5702,5845,10,13
3,2220,1,1952,327,559,5800,3897,2038,4007,12742,4435,7433,1402,1,1,1,1,265,8410,1915,0,51
9,683,7,5848,1953,4623,6458,3897,1653,11386,8653,2308,2521,4378,1,0,1,1,2269,3417,1915,4,51
5,4444,7,7751,1780,2655,6900,4172,4883,13905,5785,3256,14283,2110,113,1,1,1,6107,227,1160,2,17
0,504,2,339,1160,2152,5926,4438,2639,1789,211,15120,977,798,7090,1,0,0,265,12217,5845,3,23
1,3553,11,6592,371,4791,5048,1746,462,8650,8653,2533,2285,13972,135,1,1,1,6107,5703,1161,3,96
9,3511,4,5848,1052,5232,6928,3897,4911,5376,423,5141,14283,13972,7090,1,1,1,7283,146,1160,5,27
4,4178,11,5334,274,1727,6713,4936,1690,8650,13566,2909,2225,883,85,1,1,1,6107,136,5845,5,55
9,3553,6,5848,626,5124,6897,1131,1803,11373,10282,1403,1399,1863,56,0,1,1,2235,5701,5845,8,13
1,4758,10,5848,1709,1754,6785,2943,2395,15142,6739,15120,4233,3422,598,0,0,1,7216,12656,4698,3,11
3,4097,0,10751,1083,1501,5465,3897,153,15165,10557,3100,3063,13972,243,0,1,1,6354,15345,4263,10,77
2,4685,6,5848,1264,4623,6418,4788,1587,15150,8653,10943,10070,13972,1774,0,1,1,8015,12659,5845,9,32
2,4581,10,11893,2069,2686,4617,3877,2816,15129,7896,11557,14283,11446,1773,0,1,1,2350,12655,4698,0,96
1,4715,10,11687,1918,2594,6101,4105,2941,15126,3841,1181,1212,899,53,0,1,1,7215,12661,5845,10,96
2,4413,6,8753,992,1700,31,4792,2879,15147,8653,11533,9518,10866,3598,1,1,1,10455,12660,4263,3,46
4,4771,9,5848,2171,1002,6974,4713,584,8650,5671,4737,4799,2355,435,0,1,1,2495,385,4698,5,78
2,4786,6,5848,1956,2629,6804,3158,1287,15155,11611,3921,3971,4301,325,0,1,1,8015,12658,4263,7,71
1,3553,1,9246,437,1274,5048,929,97,2202,10126,2715,14283,2172,42,1,1,1,6908,4227,4261,9,73
1,3553,6,10496,1465,1735,5048,3604,765,15159,8653,7670,14283,6064,616,1,0,0,6908,12657,4698,3,72
0,4419,6,10082,2071,211,5822,2372,1556,14780,15503,8248,10471,3925,5192,1,1,1,6668,10399,5845,9,95
3,1110,0,1717,500,2745,5048,1873,785,7675,14909,8923,7682,13972,7090,1,0,0,1318,6036,5845,10,96
6,1287,7,3127,2903,4381,1561,3158,4217,15182,4422,7200,5628,5595,1068,1,0,0,10455,6307,4220,3,11
2,1374,2,1323,248,4401,1122,3699,1835,12553,13671,8220,7671,4302,3267,1,1,1,3264,6309,3866,0,27
0,3221,8,10548,357,525,146,3897,1107,8650,12324,3075,14283,1131,647,1,1,1,6668,10397,3443,0,66
5,3553,2,5196,2903,1718,5048,800,4894,5107,10787,2979,2664,1372,174,1,1,1,1318,14771,5845,3,22
1,4345,9,5678,1570,2548,7146,2476,4744,8650,13895,3689,3637,1687,387,1,1,1,1318,4794,5845,9,45
6,2764,11,4192,1397,4554,6660,1060,4378,1705,12597,5595,14283,1195,1749,1,0,0,1318,6306,1096,8,96
3,3610,0,4969,2903,1963,6731,473,4817,4204,15079,2848,2190,13972,273,1,0,0,9986,6308,5279,5,4
4,4054,7,4020,587,1551,6900,1746,4778,4267,3093,2638,2177,993,7090,1,1,1,1318,2954,2130,0,71
2,3553,7,11062,1371,410,2537,3897,1719,12101,10172,15145,13874,15393,5838,1,1,1,10009,2670,832,8,71
1,4349,12,10777,2903,261,3893,638,1539,3161,11323,12812,11535,12384,7090,1,1,1,10009,2668,832,0,32
2,4370,6,9677,1472,27,5425,4526,3791,3132,8219,10226,14283,10595,7090,1,1,1,10455,2665,5845,0,82
1,4461,4,9715,2258,4623,5048,3043,2941,3875,8689,10344,8603,7958,3145,1,1,1,9137,2671,832,0,19
2,4736,12,5848,1655,387,1538,3573,2941,6305,6231,7345,5681,7165,1248,1,1,1,7645,2667,832,6,11
0,3810,7,11008,749,477,3773,625,703,13606,8653,8065,14283,5730,1635,1,1,1,10009,2664,832,9,96
0,4677,1,5848,2564,135,1889,4197,2941,15255,8740,11016,14283,13972,7090,1,1,1,9137,2669,832,2,96
2,4743,3,10583,2903,4623,1988,2536,1803,9394,9857,15120,6722,5071,2508,1,1,1,10455,2666,832,4,71
9,2946,9,5969,4231,2716,5048,1021,2090,4597,6739,11830,14283,11604,4124,1,1,1,4729,14356,4817,9,32
4,4143,10,5848,4654,4623,0,1746,4326,5266,4579,5543,14283,13972,769,1,0,0,8270,14360,5845,10,28
7,2735,7,5952,4715,1452,743,1485,2716,609,4352,2712,2841,8074,138,1,1,1,4751,1347,5650,8,51
9,4126,1,5848,2055,3821,5048,3897,1808,4984,3007,15395,14283,7106,5340,1,0,1,10455,14358,3678,8,5
2,3487,10,6629,2903,3315,0,2544,4362,2904,9100,12691,9263,7160,7090,1,1,1,4736,14359,3074,5,96
2,3635,11,3258,3522,4422,512,1924,1826,5367,9658,6126,7798,2124,2374,1,1,1,10455,1435,4817,9,10
3,3083,7,6728,4528,4623,0,3897,3332,6216,3860,8960,7714,2268,1234,1,0,0,6872,14361,1838,6,1
4,3437,1,5848,4227,3646,0,2762,4363,15275,7628,11465,9531,3766,1762,0,0,0,3830,14357,4065,0,3
6,3870,11,9703,2308,2594,19,2216,2414,8650,2283,4444,5732,983,1854,0,1,1,642,15345,4817,2,47
4,2680,1,8915,2731,4025,0,1459,2941,5548,1242,8438,9126,1211,3211,0,1,1,7346,12115,4072,10,82
8,3553,1,8765,1759,4623,3984,1583,4609,9947,3994,7573,8609,9663,488,1,1,1,10033,1838,592,10,96
9,3553,6,6557,2413,338,7104,4652,4206,8650,2750,1265,1316,806,23,1,1,1,3392,13989,5845,8,81
9,4128,7,9660,2634,1601,0,1565,4880,11353,12987,7573,8609,1072,488,1,1,1,5438,1838,592,2,63
5,3905,7,6692,2102,1741,6442,3652,2941,8650,8653,15120,1433,720,43,0,1,1,1646,2679,362,8,96
8,3301,0,6802,1770,1672,2308,740,3918,9307,2494,896,947,13972,7,0,0,0,10455,8014,5802,8,56
1,4143,12,3409,2474,1432,6712,1088,4564,10661,14752,2226,1629,770,27,0,0,0,5762,1225,1338,0,14
9,3492,12,7578,959,1763,2911,911,2941,11178,8653,3032,1643,679,39,1,1,1,5438,1840,1386,10,79
4,4386,2,5540,654,191,7180,3728,2941,9516,14684,1394,1310,706,37,1,1,1,9383,15345,362,8,19
6,4677,11,9202,945,3445,0,3897,4730,10124,11625,1060,955,651,1,1,1,1,1379,10667,593,9,71
7,3553,2,1601,858,4972,0,1156,4390,7486,4688,3557,2774,15022,7090,1,0,0,9175,13693,540,5,93
7,3686,2,1671,2903,2807,848,4139,4803,12281,9720,2854,1752,10632,171,1,0,1,9175,13698,4795,6,96
6,4048,1,6333,1956,3464,0,2148,748,9614,8653,5282,4012,13972,733,1,0,0,9176,13700,4716,3,66
9,3152,3,1446,2119,2907,0,1032,2941,12449,3800,1276,1123,9419,21,1,0,1,9175,13692,4572,8,32
3,4450,0,9219,1228,1963,0,3897,4347,759,3666,2775,14283,13972,77,1,0,0,9176,850,921,5,79
8,4757,12,8020,2561,3570,5048,2612,4605,11425,9824,943,952,9723,5,1,0,0,9178,15345,5845,4,95
8,2256,1,1589,1144,4381,1771,1196,4854,12563,8653,2943,2091,13972,138,1,0,0,9175,13696,3356,3,96
3,4072,7,9334,2190,2638,0,1846,4206,513,11553,1407,1196,4922,7090,1,0,1,9177,13697,4572,5,67
4,2371,10,1126,1210,4623,3479,4079,3030,443,6429,1174,1035,13972,16,1,0,1,9175,15345,5845,9,96
9,3553,12,1708,892,4244,754,873,4874,10961,8653,860,912,2922,0,1,1,1,9175,13694,5640,4,75
2,3553,11,4892,718,2933,0,3825,3791,14302,5278,12960,11244,14193,5148,1,1,1,5150,619,5845,2,11
7,3553,11,5848,274,3344,0,741,4612,10279,3158,15120,3516,13124,356,1,1,1,5150,617,196,5,96
1,3553,7,1134,426,4623,807,3897,3215,4006,14566,15120,9865,13972,3724,1,1,1,8699,15345,5845,3,67
1,2493,11,5848,1141,2726,0,2551,4206,6710,8167,9020,6836,11047,1585,1,1,1,10455,618,196,5,27
1,1640,9,1973,458,3143,710,574,2879,8650,10006,11266,9865,11079,3724,1,1,1,8755,15345,196,0,10
5,2651,6,3700,391,4336,0,1924,4617,2945,4193,9054,14283,5706,1394,1,1,1,5150,616,196,8,95
0,4650,12,6692,2597,3858,3231,5122,2873,495,8653,5489,3916,1295,1023,0,1,1,6367,9200,3007,10,55
1,3553,11,1095,858,3517,185,5048,4352,6717,7622,11730,8798,10085,2607,1,1,0,518,15345,5512,10,34
1,4124,9,9739,1731,3116,0,689,2328,3292,8233,6320,5074,3616,443,1,1,1,2033,3447,1126,0,17
3,2332,4,4733,694,3902,0,2706,2917,14600,5904,15120,1575,13972,54,1,1,1,5150,615,196,5,28
2,3553,4,5848,2140,2668,5048,1413,1597,13030,13845,15120,9695,15017,3279,1,1,1,4944,12559,5845,9,19
2,3233,9,6849,694,3217,2039,3897,3203,1342,12704,12896,14283,13258,4040,1,1,1,10145,12565,5845,2,63
2,4245,1,10270,963,4623,0,3614,2090,8642,6805,2624,2351,12367,136,1,1,1,4590,12562,4228,9,14
0,3753,3,10438,357,1488,2332,3897,1142,11229,12949,9317,5747,10124,7090,1,1,1,4590,12561,4228,0,32
1,3553,12,11638,1160,1736,0,2372,4521,13169,8653,7469,4992,7161,888,1,1,1,4685,12558,4228,5,22
2,4450,9,10843,2903,4623,5048,2551,3551,9789,9350,15120,14283,6190,2318,1,1,1,4685,12563,5845,10,2
0,4193,9,5848,1721,4623,0,2808,2941,6686,4479,5715,3901,5657,1004,1,0,0,10015,15345,5845,10,28
2,1652,0,5312,251,4623,5048,574,2177,12936,12687,5339,4974,6168,931,1,0,0,4721,12560,4227,0,1
0,2210,7,7845,2903,4623,202,2407,142,4895,11379,7363,4128,5409,735,1,1,1,6713,12564,4228,0,84
1,2518,4,6467,418,4751,5048,434,1258,8764,15415,5776,14283,12442,2349,1,1,1,400,5070,3309,0,77
1,416,0,697,905,6199,5654,1924,2941,3656,8653,5776,5966,12665,7090,1,1,1,8674,5070,3309,7,37
7,1627,4,2422,755,4623,5048,1846,2432,7705,8653,5776,5966,11796,2349,1,1,1,5034,5070,3309,8,96
0,2003,7,3078,387,4120,3638,1496,2941,13754,10058,5776,5966,9655,2349,1,1,1,10455,5070,3309,10,96
8,3553,0,922,2308,5002,5670,815,1508,7797,15254,5776,5966,8899,2349,0,1,1,7248,5070,3309,8,34
1,490,0,737,812,6087,4165,3897,1213,8527,14905,5776,5966,5233,7090,1,1,1,10455,5070,3309,3,11
0,1178,7,5848,209,5964,125,1294,1742,8650,8653,5776,5966,4757,2349,1,1,1,5895,5070,5845,9,11
0,1125,0,2287,2903,6279,4000,1895,2941,1587,13664,5776,14283,3605,2349,1,1,1,3540,5070,3309,0,81
0,1676,9,3190,323,3564,0,1512,2941,12420,14385,5776,5966,3802,2349,1,1,1,8801,5070,3309,0,36
3,2044,0,3853,543,4623,5048,2847,4296,8214,5597,5776,5966,3715,2349,1,1,1,400,15345,5845,9,21
5,3553,7,8708,694,2570,34,3895,4238,7797,12415,16931,14947,13311,6717,1,0,1,4907,8125,5845,10,15
1,4072,11,10180,543,1575,0,320,4370,6435,10012,12282,10761,14024,4149,1,1,1,9646,8119,3247,3,73
1,3553,3,10355,4446,1486,1393,2476,3944,15972,8157,7465,5272,10981,819,1,1,1,9646,8123,5845,0,90
0,4714,3,10950,3806,774,0,1258,1808,16033,10175,921,938,13972,1,1,1,0,9646,8120,3582,7,96
2,3865,11,7740,2903,466,2397,1846,3898,11772,8653,10367,7857,6546,2836,1,1,1,10455,8121,5845,0,96
2,3553,6,10382,795,3098,2197,3013,1978,2716,12326,13477,14283,6113,7090,1,1,1,4907,8122,2669,6,72
0,4180,7,5848,319,582,382,2854,3958,13952,15044,10431,14283,6137,1854,1,1,1,10455,8118,3247,9,11
0,2427,8,7485,2903,4623,0,3897,1890,15768,10604,7881,5357,4925,1056,1,1,1,5989,8124,2669,4,45
3,264,8,101,711,6307,6977,1895,2603,8189,287,1237,1354,2061,7090,0,1,0,1425,15190,4291,3,56
4,929,1,1022,2903,3402,6716,2106,990,8650,773,15120,1915,2997,80,0,1,1,1425,15345,5845,5,51
5,3553,2,5848,313,355,6409,2383,1974,7918,367,1385,1547,2801,43,0,0,0,7932,15187,4291,5,49
4,424,11,231,1000,6206,6904,2106,2941,1728,8653,1304,1520,13972,38,0,0,0,1425,15185,4291,0,33
3,2400,2,5848,2052,695,6935,2418,2941,8650,437,1293,1278,2003,7090,0,0,1,6223,15345,2820,2,82
3,1660,12,5848,567,3229,5048,2393,2267,8650,457,1897,1891,1918,97,1,1,1,9831,12721,2926,2,96
5,1299,2,666,2192,4726,6935,1383,1031,3145,799,15120,1355,13972,30,0,0,0,1425,15189,5845,0,90
5,1985,1,1789,963,3709,5048,2106,833,7532,750,3672,4635,2248,807,0,0,0,8047,15188,4366,10,14
7,563,12,672,2903,6199,5048,1639,2941,9295,1851,1585,14283,1254,44,0,0,0,4470,11771,3365,3,96
8,1909,10,9414,296,4002,0,662,4168,4933,5435,16217,15615,16712,6459,1,1,1,10455,2494,472,3,69
3,3252,10,5204,1371,1872,5048,4190,3838,5985,8411,13137,12227,12764,4588,1,1,1,1666,2492,472,2,65
6,4438,8,9360,3308,1676,0,2506,3001,7052,8653,12826,10611,13972,5324,0,1,1,10455,15345,5845,3,96
9,4157,1,8205,2903,1687,2546,2486,2023,6618,11053,17173,15732,7997,8431,1,1,1,6784,9966,3314,5,62
9,1725,8,8405,3647,2135,0,354,4122,12061,10884,1012,973,2157,7,1,0,0,1666,15345,5845,4,93
